t,x1,y1,z1,x2,y2,z2,x3,y3,z3,xd1,yd1,zd1,xd2,yd2,zd2,xd3,yd3,zd3,PosConstrNorm,VelConstrNorm,AccConstrNorm
1.1000000000000008,1.0673656654418126e-16,0.1,0.12,0.11974497557209178,0.02127031896884417,0.0877992844857195,0.23951995114418365,1.5983733334575448e-16,-3.823480061474912e-17,9.710256241325868e-17,-2.834866555637191e-17,1.1463820723687498e-16,0.01980102427075849,-0.021150038686821783,-0.021881785367411026,0.03960204854151701,1.3321458042826397e-16,-2.3307129383648975e-16,6.959770114288716e-5,6.802074360013113e-14,5.0163949255216605e-15
1.1100000000000008,1.0770759216831385e-16,0.1,0.12,0.11994298995452517,0.021059531825782882,0.08757953687962211,0.23991597990905042,1.6118000859465533e-16,-4.059801661263157e-17,9.710257686928764e-17,-2.834866555637191e-17,1.247815626005198e-16,0.01980169883070521,-0.021007124081484467,-0.022067652269325513,0.03960339766141044,1.2734977499972689e-16,-2.4206134461668513e-16,6.959770114310436e-5,6.894584649540668e-14,7.623746998282897e-15
1.1200000000000008,1.0867861785334915e-16,0.1,0.12,0.12014100647574447,0.020850181816040415,0.0873579331328003,0.24031201295148902,1.6235965606875162e-16,-4.3029941492863474e-17,9.710256850353014e-17,-2.834866555637191e-17,1.247815626005198e-16,0.01980145150004247,-0.020862610830206376,-0.022253011423356957,0.03960290300008496,1.0471513374436186e-16,-2.591873174823675e-16,6.959770114331556e-5,6.986473241413626e-14,5.292231444685864e-15
1.1300000000000008,1.0964964353838446e-16,0.1,0.12,0.12033901590089681,0.02064228496177325,0.08713447838578209,0.2407080318017937,1.6337511807739357e-16,-4.554154965494388e-17,9.710268415176188e-17,-2.834866555637191e-17,1.28571123857907e-16,0.019800279078466786,-0.02071649180255261,-0.022437850181526595,0.03960055815693357,9.809875277587969e-17,-2.4642386463630644e-16,6.959770114351424e-5,7.079054029501926e-14,3.677118837365907e-15
1.1400000000000008,1.1062066971064147e-16,0.1,0.12,0.12053700896279947,0.02043585735616607,0.0869091779067214,0.24110401792559902,1.6434270790403908e-16,-4.801991605160861e-17,9.710261722570185e-17,-2.834866555637191e-17,1.28571123857907e-16,0.019798178300477153,-0.02056875992399542,-0.02262215566643843,0.039596356600954265,8.708978414926656e-17,-2.4226310366511083e-16,6.959770114369984e-5,7.173060342819927e-14,6.1898547721091965e-15
1.1500000000000008,1.1159169540666674e-16,0.1,0.12,0.120734976361293,0.020230915162852327,0.08668203709369811,0.2414999527225861,1.652578848158706e-16,-5.036341321892295e-17,9.710199812442233e-17,-2.836476703649513e-17,1.2637809072284498e-16,0.019795145836404664,-0.02041940817998938,-0.022805914770104695,0.03959029167280934,7.807208960928974e-17,-2.398124468480773e-16,6.9597701143886e-5,7.268070826021642e-14,5.460645709523897e-15
1.1600000000000008,1.1256271538791096e-16,0.1,0.12,0.12093290876260482,0.02002747461529385,0.08645306147702965,0.24189581752520972,1.6612709748453315e-16,-5.279907318085226e-17,9.710199812442233e-17,-2.8264984028849805e-17,1.2637809072284498e-16,0.019791178293466584,-0.02026842962009893,-0.022989114152818648,0.03958235658693321,7.813505274482534e-17,-2.585026294530418e-16,6.959770114407786e-5,7.365560091553899e-14,3.982628757282321e-15
1.1700000000000008,1.1353373536915519e-16,0.1,0.12,0.12113079679872342,0.019825552016118877,0.08622225672159364,0.24229159359744692,1.6676071260349603e-16,-5.5301064315521434e-17,9.710199812442233e-17,-2.8418150079914403e-17,1.365214460864898e-16,0.019786272216844755,-0.020115817362178313,-0.023171740242076876,0.039572544433689516,6.742531771835158e-17,-2.566646368402666e-16,6.959770114426945e-5,7.462985174144263e-14,7.860596003594176e-15
1.1800000000000008,1.145047553503994e-16,0.1,0.12,0.1213286310667835,0.019625163736418035,0.085989628629161,0.2426872621335671,1.6742664379704597e-16,-5.796205727785039e-17,9.710199812442233e-17,-2.815810251921468e-17,1.327318848291026e-16,0.019780424090788618,-0.01996156459660388,-0.023353779231551564,0.039560848181577284,6.1633170940263e-17,-2.8510250546219216e-16,6.959770114444253e-5,7.561191925885512e-14,7.459825956021117e-15
1.1900000000000008,1.154757832669609e-16,0.1,0.12,0.12152640212846233,0.019426326214997756,0.08575518314073916,0.24308280425692474,1.6801056478516832e-16,-6.082755635116372e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.28571123857907e-16,0.01977363033974332,-0.019805664590558943,-0.02353521708011476,0.03954726067948666,4.269713777857837e-17,-2.912868589030671e-16,6.959770114462214e-5,7.659484609370488e-14,4.5810289145589215e-15
1.2000000000000008,1.1644681594471273e-16,0.1,0.12,0.12172410050938737,0.019229055957590547,0.08551892633892466,0.24347820101877482,1.6841615120431735e-16,-6.378779445591174e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.28571123857907e-16,0.01976588732950194,-0.019648110692370813,-0.023716039510916057,0.039531774659003927,1.9199422561769838e-17,-3.007607620465351e-16,6.95977011447827e-5,7.758619714636758e-14,5.216923358263385e-15
1.2100000000000009,1.1741784862246457e-16,0.1,0.12,0.12192171669855564,0.019033369536021652,0.08528086445026484,0.24387343339711137,1.6867011592942003e-16,-6.672016949756481e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.2697459573558184e-16,0.019757191368383213,-0.01948889633590038,-0.0238962320105146,0.039514382736766454,3.028578217349135e-17,-3.0906612479740476e-16,6.959770114495551e-5,7.857545735776032e-14,4.638495638238958e-15
1.2200000000000009,1.183888813002164e-16,0.1,0.12,0.12211924114776498,0.01883928358733156,0.08504100384762775,0.24426848229553005,1.6897385096440897e-16,-6.980025801737193e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.2916762887064387e-16,0.01974753870843372,-0.019328015044983854,-0.024075779828067818,0.039495077416867475,3.4399912334867733e-17,-3.0984822966704584e-16,6.95977011451098e-5,7.9611369721129e-14,5.619934391468407e-15
1.2300000000000009,1.1935991397796825e-16,0.1,0.12,0.12231666427105746,0.01864681481285382,0.0847993510525801,0.244663328542115,1.6937618476915028e-16,-7.285137079832504e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.313606620057059e-16,0.01973692554665552,-0.019165460437926295,-0.024254667974577364,0.039473851093311065,4.497033204586675e-17,-3.0037432652357785e-16,6.95977011452769e-5,8.062037317380354e-14,7.244686240680987e-15
1.2400000000000009,1.203309466557201e-16,0.1,0.12,0.12251397644417514,0.018455979977247662,0.08455591273777224,0.24505795288835036,1.697281826923021e-16,-7.591231760154697e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.231527160951516e-16,0.019725348026258593,-0.019001226232047374,-0.024432881222194867,0.03945069605251722,3.032433338754981e-17,-3.0063195020554935e-16,6.959770114544942e-5,8.167703254647258e-14,8.015177135892606e-15
1.2500000000000009,1.2130197933347193e-16,0.1,0.12,0.12271116800402852,0.018266795907484912,0.08431069572932995,0.24545233600805713,1.7012337759707483e-16,-7.89292098317694e-17,9.710326777518474e-17,-2.7287295230400178e-17,1.4748661176179996e-16,0.019712802237938875,-0.01883530624827866,-0.024610404103587943,0.03942560447587777,4.304311761133355e-17,-3.074289678506827e-16,6.9597701145604e-5,8.270090901277662e-14,3.2551253205080917e-15
1.260000000000001,1.2227300665713897e-16,0.1,0.12,0.12290822924817794,0.018079279491790678,0.08406370700925213,0.24584645849635597,1.706168757892407e-16,-8.205437787900966e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.3734325639815514e-16,0.019699284221181265,-0.018667694415812414,-0.024787220911369076,0.03939856844236259,4.6423158786447065e-17,-3.276750497535754e-16,6.959770114573951e-5,8.376413175315649e-14,1.0499649200926466e-14
1.270000000000001,1.23244033980806e-16,0.1,0.12,0.12310515043432803,0.01789344767853727,0.08381495371781399,0.24624030086865614,1.7104274083952125e-16,-8.529472402650338e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.3734325639815514e-16,0.019684789965588624,-0.018498384776801387,-0.024963315697588157,0.039369579931177276,4.2837203342230884e-17,-3.1929766317763843e-16,6.959770114587446e-5,8.480970107389156e-14,9.828704007869391e-15
1.280000000000001,1.2421506130447304e-16,0.1,0.12,0.12330192177983569,0.017709317475090906,0.08356444315597493,0.24663384355967147,1.715095775199046e-16,-8.846932534906387e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.4113281765554234e-16,0.019669315412235752,-0.018327371491109936,-0.025138672273290887,0.03933863082447151,4.7840204460086887e-17,-3.1183119331232825e-16,6.959770114601652e-5,8.58810936837024e-14,7.250780999828679e-15
1.290000000000001,1.2518608862814008e-16,0.1,0.12,0.12349853346123166,0.01752690594661061,0.08331218278779047,0.2470270669224634,1.719986734866088e-16,-9.154416905699429e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.2853880547486398e-16,0.019652856455049512,-0.018154648841115173,-0.025313274208144276,0.03930571291009901,4.092603267642261e-17,-3.0363940659329545e-16,6.95977011461395e-5,8.69465649330418e-14,6.346663599142029e-15
1.300000000000001,1.2615711595180712e-16,0.1,0.12,0.12369497561375604,0.01734623021479888,0.0830581802428277,0.24741995122751217,1.7237380329242368e-16,-9.456959795725193e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.1839545011121915e-16,0.01963540894221459,-0.017980211236558463,-0.02548710483013126,0.03927081788442916,2.3399081015413642e-17,-3.006481093970708e-16,6.959770114627502e-5,8.802083501095697e-14,5.625213342955134e-15
1.310000000000001,1.2712814327547415e-16,0.1,0.12,0.12389123833090807,0.01716730745660358,0.08280244331858327,0.24781247666181622,1.7264391566676823e-16,-9.756862273856343e-17,9.71027323667045e-17,-2.7287295230400178e-17,1.1204165600496153e-16,0.019616968677605148,-0.01780405321944661,-0.025660147225315625,0.039233937355210274,3.109304921278734e-17,-3.103237715889645e-16,6.959770114639801e-5,8.909993214919103e-14,4.349881760618158e-15
1.320000000000001,1.280991705991412e-16,0.1,0.12,0.12408731166401017,0.01699015490287057,0.08254497998290351,0.24820462332802043,1.7299097926536616e-16,-1.0053365319782554e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.1204165600496153e-16,0.019597531422242537,-0.017626169469002344,-0.025832384237679484,0.03919506284448505,2.909127165166203e-17,-2.8886852046907653e-16,6.959770114652099e-5,9.022801532303568e-14,7.0384918881037434e-15
1.330000000000001,1.2907019792280823e-16,0.1,0.12,0.12428318562178695,0.01681478983694659,0.08228579837640576,0.24859637124357398,1.7332116458841987e-16,-1.0333076195570798e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.2218501136860635e-16,0.019577092895779066,-0.01744655480666365,-0.026003798469034778,0.03915418579155809,2.985502429664653e-17,-2.589790947573331e-16,6.959770114663145e-5,9.135913726550882e-14,5.5219915926378966e-15
1.340000000000001,1.3004122524647527e-16,0.1,0.12,0.12447885016995894,0.016641229593231915,0.08202490681490014,0.24898770033991793,1.7367700493646992e-16,-1.0601806208183397e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.2218501136860635e-16,0.019555648778008066,-0.017265204201130854,-0.02617437227901044,0.03911129755601612,3.175153626728886e-17,-2.745805633257576e-16,6.959770114672941e-5,9.249052201003766e-14,8.036623133491057e-15
1.350000000000001,1.310122525701423e-16,0.1,0.12,0.12467429523085169,0.0164694915556823,0.08176231379181119,0.24937859046170344,1.739976713414895e-16,-1.0876663786220951e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.2437804450366838e-16,0.019533194710400402,-0.017082112773461878,-0.02634408778511699,0.03906638942080082,2.4347625557726256e-17,-2.674446643498589e-16,6.959770114682138e-5,9.360843729758819e-14,6.639279093301541e-15
1.360000000000001,1.3198327989380934e-16,0.1,0.12,0.12486951068302038,0.01629959315625973,0.08149802798059834,0.24976902136604082,1.742747587154315e-16,-1.1150925320936956e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.345213998673132e-16,0.019509726297667156,-0.016897275802213937,-0.02651292686289078,0.03901945259533433,5.546284136917277e-17,-2.6690402397066784e-16,6.959770114692474e-5,9.474556618047765e-14,7.94709483084645e-15
1.370000000000001,1.3295430721747638e-16,0.1,0.12,0.1250644863608901,0.01613155187333151,0.08123205823717464,0.2501589727217802,1.7494639698915842e-16,-1.1422063053086259e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.427293457778675e-16,0.019485239109349146,-0.016710688728631965,-0.026680871146118806,0.038970478218698285,6.767768966307857e-17,-2.628882340319795e-16,6.95977011469982e-5,9.588651290481884e-14,6.129494725289346e-15
1.380000000000001,1.3392533454114342e-16,0.1,0.12,0.1252592120544122,0.015965385230017275,0.08096441360232277,0.25054842410882444,1.7564643735044036e-16,-1.1683074512445812e-16,9.71027323667045e-17,-2.7287295230400178e-17,1.6327368018712867e-16,0.019459728681432874,-0.016522347161882136,-0.02684790202714685,0.03891945736286573,7.747235275824854e-17,-2.478588008434164e-16,6.959770114709559e-5,9.705188145447516e-14,3.557151196453001e-15
1.390000000000001,1.3489639741593355e-16,0.1,0.12,0.125453677508737,0.01580111079248342,0.08069510330410758,0.25093735501747405,1.764701982531508e-16,-1.193594727957276e-16,9.711091340828256e-17,-2.7287295230400178e-17,1.73674659232745e-16,0.019433190517993394,-0.01633224688433042,-0.027014000657272046,0.03886638103598677,8.737759089254428e-17,-2.520915856396793e-16,6.959770114720494e-5,9.822517638340319e-14,4.955218331188158e-15
1.400000000000001,1.3586753829128545e-16,0.1,0.12,0.1256478724239029,0.01563874616818452,0.08042413676028418,0.25132574484780584,1.7738852736155698e-16,-1.2182205397073176e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.8381801459638983e-16,0.01940562009286392,-0.01614038385686491,-0.027179147947221878,0.038811240185727805,8.761120663282668e-17,-2.3962638529998667e-16,6.959770114728981e-5,9.940293126574289e-14,4.892202465786352e-15
1.410000000000001,1.3683869821139877e-16,0.1,0.12,0.12584178645454253,0.015478309004051324,0.08015152358070096,0.2517135729090851,1.7829927780913957e-16,-1.241313813733459e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.8381801459638983e-16,0.019377012851332323,-0.01594675422426138,-0.027343324567721747,0.03875402570266464,9.935085927320351e-17,-2.327167150053891e-16,6.959770114735074e-5,1.0054902894954384e-13,5.030424592868137e-15
1.420000000000001,1.3780985813151209e-16,0.1,0.12,0.12603540920960582,0.015319816984624868,0.07987727356969637,0.25210081841921167,1.7932223652841955e-16,-1.2633520772297203e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.04362349005651e-16,0.019347364211864844,-0.01575135432059052,-0.027506510950152614,0.03869472842372969,1.048457923500929e-16,-2.1174531624877376e-16,6.959770114742308e-5,1.0170536030620235e-13,3.40574298938248e-15
1.430000000000001,1.387810180516254e-16,0.1,0.12,0.12622873025210055,0.015163287830136317,0.07960139672848868,0.2524874605042011,1.8031169031830765e-16,-1.2849222782012815e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.0057278774826379e-16,0.01931666956785659,-0.015554180674666806,-0.02766868728730059,0.03863333913571317,9.182610089561933e-17,-2.1486542528598413e-16,6.959770114747094e-5,1.0292922469063137e-13,2.578134351652612e-15
1.440000000000001,1.3975217797173873e-16,0.1,0.12,0.1264217390988505,0.015008739294532124,0.07932390325755777,0.252873478197701,1.8126292184910757e-16,-1.305316690228619e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.9652560280890508e-16,0.019284924289409443,-0.01535523001553717,-0.027829833534200637,0.03856984857881887,1.0266072338799504e-16,-1.8783848492947957e-16,6.959770114754273e-5,1.0412618075948654e-13,2.4149469529491822e-15
1.450000000000001,1.4072333789185205e-16,0.1,0.12,0.12661442522027144,0.014856189163444096,0.0790448035590181,0.2532588504405429,1.8222243381133427e-16,-1.3236342306233747e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.8638224744526025e-16,0.019252123725137047,-0.01515449927800852,-0.02798992940907587,0.03850424745027409,9.688612087498694e-17,-1.86798756377867e-16,6.959770114757861e-5,1.0535671459048098e-13,4.0300327207499086e-15
1.460000000000001,1.4169449781196537e-16,0.1,0.12,0.12680677804016557,0.01470565525210399,0.07876410823898167,0.2536435560803312,1.8326894570648483e-16,-1.3419500627607412e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.9652560280890508e-16,0.019218263203997193,-0.014951985608213278,-0.028148954394374495,0.03843652640799439,1.03856157292197e-16,-1.7463180854454281e-16,6.959770114762591e-5,1.0659584996862627e-13,4.1402135432176875e-15
1.470000000000001,1.426656577320787e-16,0.1,0.12,0.12699878693553407,0.014557155403202291,0.07848182810991013,0.25402757387106817,1.8427490611051215e-16,-1.3589469355170033e-16,9.711599201133218e-17,-2.7287295230400178e-17,1.987186359439671e-16,0.019183338037151457,-0.014747686369211548,-0.028306887737906378,0.03836667607430291,9.913340272444261e-17,-1.7548686062162384e-16,6.959770114767377e-5,1.0782321367570043e-13,5.159524802592432e-15
1.480000000000001,1.43636817652192e-16,0.1,0.12,0.1271904412364086,0.014410707484690768,0.07819797419295514,0.25441088247281723,1.8534043391139963e-16,-1.376554948896609e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.0091166907902914e-16,0.019147343519852356,-0.014541599146628422,-0.028463708454081034,0.0382946870397047,1.1374131185988743e-16,-1.5740934222091772e-16,6.959770114770854e-5,1.0908674625230071e-13,6.559546496463133e-15
1.490000000000001,1.4460797757230533e-16,0.1,0.12,0.12738173022570176,0.014266329387528495,0.07791255772028575,0.25479346045140355,1.8655088080453588e-16,-1.3910624751144232e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.0726546318528676e-16,0.0191102749333577,-0.014333721754325486,-0.028619395325248754,0.03822054986671538,1.2734123371277978e-16,-1.3454316283560878e-16,6.959770114773135e-5,1.1032391343948733e-13,7.0551626251614605e-15
1.500000000000001,1.4557913749241865e-16,0.1,0.12,0.12757264313907685,0.014124039023370994,0.0776255901374018,0.2551752862781537,1.878388652697322e-16,-1.4038351043613695e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.278097975945479e-16,0.019072127546872607,-0.014124052240104908,-0.028773926903147114,0.03814425509374521,1.3825849892750835e-16,-1.3508380321479986e-16,6.959770114775416e-5,1.1156739092291448e-13,3.9875398147150904e-15
1.5100000000000011,1.4655029741253197e-16,0.1,0.12,0.12776316916483718,0.013983854322202179,0.07733708310543237,0.2555563383296744,1.8926514355865346e-16,-1.418134823376217e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3821077664016423e-16,0.01903289661951903,-0.013912588891444687,-0.028927281510454424,0.03806579323903803,1.3003196994670432e-16,-1.375344600318334e-16,6.959770114778782e-5,1.1286056226083977e-13,8.565213524030123e-15
1.5200000000000011,1.475214573326453e-16,0.1,0.12,0.1279532974438351,0.013845793229908794,0.07704704850341819,0.25593659488767023,1.9049274112513388e-16,-1.431018904875543e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3601774350510217e-16,0.018992577402332508,-0.013699330241263607,-0.02907943724245212,0.03798515480466499,1.1302130445480758e-16,-1.2494044785115503e-16,6.959770114779811e-5,1.14084758940411e-13,3.585166382951937e-15
1.5300000000000011,1.484926172527586e-16,0.1,0.12,0.12814301706940137,0.01370987370579707,0.07675549843057682,0.2563160341388028,1.915581327271214e-16,-1.443187919065483e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3601774350510217e-16,0.018951165140286632,-0.013484275073714283,-0.029230371968798127,0.03790233028057327,1.070973448430221e-16,-1.1784517769965326e-16,6.959770114782036e-5,1.1535801029356833e-13,7.576390964796146e-15
1.5400000000000011,1.4946377717287193e-16,0.1,0.12,0.1283323170872947,0.013576113720051302,0.07646244520854951,0.25669463417458943,1.9264963989106358e-16,-1.4541737110830994e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3601774350510217e-16,0.018908655074345037,-0.013267422430002663,-0.02938006333541274,0.037817310148690074,1.140275603954113e-16,-1.012760044046835e-16,6.959770114781757e-5,1.166335595920223e-13,7.115963158610298e-15
1.5500000000000012,1.5043493709298525e-16,0.1,0.12,0.128521186495672,0.013444531251134116,0.07616790138362879,0.25707237299134406,1.9377530296897039e-16,-1.4634709599249552e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3601774350510217e-16,0.01886504244354055,-0.013048771614232423,-0.029528488766479247,0.037730084887081135,1.14058032013709e-16,-9.375366990582755e-17,6.95977011478273e-5,1.1793648011895028e-13,4.913437609113011e-15
1.5600000000000012,1.5140609701309857e-16,0.1,0.12,0.1287096142450797,0.013315144283128178,0.0758718797289652,0.25744922849015944,1.9477521752691273e-16,-1.472404257604628e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3601774350510217e-16,0.01882032248708218,-0.01282832219927217,-0.0296756254665608,0.03764064497416439,9.016989918746113e-17,-7.902248922363293e-17,6.95977011478234e-5,1.1923587550895033e-13,6.100899507323982e-15
1.5700000000000012,1.523772569332119e-16,0.1,0.12,0.128897589238466,0.013187970803019115,0.0755743932467525,0.25782517847693204,1.9575212024190049e-16,-1.4802674936217463e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3980730476248935e-16,0.0187744904464891,-0.012606074032643964,-0.029821450422835773,0.037548980892978236,9.21167354974133e-17,-7.016125028442332e-17,6.959770114780808e-5,1.2052123064397563e-13,5.598559249940561e-15
1.5800000000000012,1.5334841685332521e-16,0.1,0.12,0.1290851003312149,0.013063028797919455,0.07527545517038983,0.2582002006624298,1.9663942831949724e-16,-1.4877889396536255e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3980730476248935e-16,0.018727541567752217,-0.012382027242431226,-0.029965940407453064,0.03745508313550451,8.070569155890602e-17,-7.816743714655191e-17,6.959770114780474e-5,1.2185449839903146e-13,5.7308414508071234e-15
1.5900000000000012,1.5431957677343853e-16,0.1,0.12,0.12927213633120174,0.012940336252233408,0.07497507896661974,0.2585742726624035,1.9742093639906283e-16,-1.4959697268687009e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3345351065623173e-16,0.018679471103522992,-0.01215618224320364,-0.030109071980009366,0.03735894220704605,7.886135069231884e-17,-9.222916560856969e-17,6.959770114782588e-5,1.2323079580794724e-13,6.125840293914702e-15
1.6000000000000012,1.5529073669355186e-16,0.1,0.12,0.1294586859988709,0.012819911144762304,0.07467327833764076,0.2589473719977418,1.982320631224594e-16,-1.505337383616472e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.4166145656678603e-16,0.018630274315329275,-0.011928539741957863,-0.03025082149015019,0.03726054863065862,8.89701946397856e-17,-1.0220308030683184e-16,6.959770114778608e-5,1.245473175413824e-13,5.5912480598556486e-15
1.6100000000000012,1.5626189661366518e-16,0.1,0.12,0.12964473804733576,0.01270177144575058,0.07437006722319342,0.25931947609467154,1.9905989844988918e-16,-1.5146883271432977e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.3946842343172397e-16,0.0185799464758183,-0.011699100744070766,-0.030391165080296448,0.03715989295163667,7.754518454289188e-17,-9.150384875484707e-17,6.95977011477457e-5,1.25904727321304e-13,4.020955772080658e-15
1.6200000000000012,1.572330565337785e-16,0.1,0.12,0.12983028114250122,0.012585935113872142,0.07406545980261833,0.2596905622850025,1.9982875388249342e-16,-1.5227929814817477e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.5622319658359795e-16,0.018528482871026784,-0.011467866559264354,-0.03053007868849828,0.037056965742053645,8.620708831240401e-17,-8.366710255810117e-17,6.959770114772985e-5,1.2729706607113726e-13,3.953489912637763e-15
1.6300000000000012,1.5820421645389182e-16,0.1,0.12,0.1300153039032091,0.012472420093157074,0.0737594704968851,0.2600606078064182,2.0067517920554074e-16,-1.5314457094274886e-16,9.711599201133218e-17,-2.7287295230400178e-17,2.625769906898556e-16,0.018475878802677634,-0.01123483880757911,-0.030667538051417937,0.03695175760535537,7.639441926096721e-17,-8.379591439908693e-17,6.959770114768893e-5,1.28664837664655e-13,5.117176668786661e-15
1.6400000000000012,1.591754322368352e-16,0.1,0.12,0.13019979490140643,0.012361244309858544,0.07345211397059068,0.2604295898028129,2.0142499564784875e-16,-1.5401780329337525e-16,9.711624359695911e-17,-2.7287295230400178e-17,2.6231936700788407e-16,0.01842212959050362,-0.011000019425353795,-0.030803518707443342,0.036844259181007345,8.24499608608564e-17,-7.996572431730279e-17,6.959770114763548e-5,1.3001377138700067e-13,3.8258432483393106e-15
1.6500000000000012,1.6014663673900372e-16,0.1,0.12,0.13038374266233752,0.01225242566925991,0.07314340513392609,0.26079748532467506,2.0228074020749213e-16,-1.5485776617711477e-16,9.712055842572197e-17,-2.7287295230400178e-17,2.8286370141714523e-16,0.018367230574597333,-0.010763410671209544,-0.03093799599993424,0.036734461149194764,8.380433195595209e-17,-9.72043498324494e-17,6.959770114760653e-5,1.3139908030517107e-13,5.002417997451976e-15
1.6600000000000013,1.6111784232326095e-16,0.1,0.12,0.13056713566475922,0.012145982052421967,0.07283335914460985,0.26116427132951847,2.0310020045680191e-16,-1.557570009753552e-16,9.712055842572197e-17,-2.7287295230400178e-17,2.9705424172014876e-16,0.018311177117787687,-0.010525015132035472,-0.031070945080602274,0.03662235423557548,7.798886977295389e-17,-7.855479605188182e-17,6.959770114754113e-5,1.3279836376909566e-13,4.232329007121864e-15
1.6700000000000013,1.6208904790751818e-16,0.1,0.12,0.13074996234118041,0.01204193131287034,0.07252199140978703,0.26152992468236086,2.0390469152362295e-16,-1.565860171610669e-16,9.712055842572197e-17,-2.7287295230400178e-17,2.992472748552108e-16,0.018253964608042583,-0.01028483572897358,-0.031202340913027107,0.03650792921608528,6.54709212152232e-17,-8.10622408848338e-17,6.959770114748713e-5,1.3419954041145642e-13,7.554377354416117e-15
1.6800000000000013,1.6306025349177541e-16,0.1,0.12,0.1309322110781254,0.011940291273223045,0.07220931758789238,0.2618944221562508,2.0466830214435048e-16,-1.5734927005419792e-16,9.712055842572197e-17,-2.7287295230400178e-17,2.9129695262662803e-16,0.018195588460897562,-0.010042875723399703,-0.031332158276309516,0.03639117692179522,9.875077615377254e-17,-6.77987764839786e-17,6.959770114742117e-5,1.3562817097990627e-13,6.07906314987176e-15
1.6900000000000013,1.6403145907603265e-16,0.1,0.12,0.13111387021642193,0.011841079721758274,0.0718953535904763,0.2622577404328439,2.0571588747150925e-16,-1.5808056006649937e-16,9.712055842572197e-17,-2.7287295230400178e-17,2.9765074673288565e-16,0.01813604412190999,-0.009799138722899161,-0.031460371768863786,0.036272088243820104,1.2013977458842233e-16,-6.298472248412768e-17,6.959770114736772e-5,1.370195443755616e-13,4.4047560187098244e-15
1.7000000000000013,1.6500266466028988e-16,0.1,0.12,0.13129492805151377,0.01174431440892245,0.07158011558399213,0.26261985610302757,2.0690897477603954e-16,-1.5862663342558126e-16,9.712055842572197e-17,-2.7287295230400178e-17,3.181950811421468e-16,0.018075327069139155,-0.009553628687232548,-0.031586955812350284,0.03615065413827843,1.1341524245954262e-16,-4.134387150733549e-17,6.959770114732625e-5,1.384790541540687e-13,4.058578501209779e-15
1.7100000000000013,1.659738702445471e-16,0.1,0.12,0.13147537283379815,0.011650013043778702,0.0712636199915435,0.2629807456675963,2.0797241342430885e-16,-1.5901537166218602e-16,9.712055842572197e-17,-2.7287295230400178e-17,3.2859606018776317e-16,0.018013432815651213,-0.009306349934290801,-0.0317118846557501,0.03602686563130254,1.079893322150094e-16,-4.8181517976865757e-17,6.95977011472233e-5,1.3991579871094107e-13,4.959418417350933e-15
1.7200000000000013,1.6694507582880434e-16,0.1,0.12,0.1316551927689886,0.011558193290395835,0.07094588349459008,0.26334038553797723,2.0909015388145825e-16,-1.5954342521426552e-16,9.712055842572197e-17,-2.7287295230400178e-17,3.24806498930376e-16,0.01795035691204932,-0.009057307146034843,-0.03183513237958306,0.03590071382409875,1.2374246633814292e-16,-5.113218634869344e-17,6.959770114715732e-5,1.4131054850372677e-13,3.887050485075617e-15
