TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,0.000000e+00,7.862043e+00,-7.888609e-31,0.000000e+00,4.892263e+01,0.000000e+00,6.221865e-01
3.000000e-04,0.000000e+00,0.000000e+00,7.817474e+00,-7.888609e-31,0.000000e+00,4.866160e+01,0.000000e+00,6.188737e-01
1.000000e-03,0.000000e+00,-3.851860e-34,7.384370e+00,1.232595e-32,0.000000e+00,4.611433e+01,0.000000e+00,5.864049e-01
2.000000e-03,0.000000e+00,-1.155558e-33,6.146184e+00,0.000000e+00,0.000000e+00,3.874185e+01,0.000000e+00,4.926544e-01
3.000000e-03,0.000000e+00,0.000000e+00,4.699626e+00,-3.081488e-33,0.000000e+00,2.994986e+01,0.000000e+00,3.809175e-01
3.750000e-03,0.000000e+00,0.000000e+00,3.977827e+00,-7.888609e-31,0.000000e+00,2.548544e+01,0.000000e+00,3.241549e-01
4.000000e-03,0.000000e+00,-3.081488e-33,3.908612e+00,1.540744e-33,0.000000e+00,2.505485e+01,0.000000e+00,3.187102e-01
5.000000e-03,0.000000e+00,-1.262177e-29,4.649569e+00,8.470330e-22,0.000000e+00,2.964871e+01,0.000000e+00,3.795021e-01
6.000000e-03,0.000000e+00,-8.470329e-22,9.231972e+00,-6.772385e-21,0.000000e+00,5.687424e+01,0.000000e+00,7.314265e-01
7.000000e-03,0.000000e+00,4.285891e-26,3.566470e+01,-4.028054e-24,0.000000e+00,2.025199e+02,0.000000e+00,2.577089e+00
8.000000e-03,0.000000e+00,8.565792e-22,8.108526e+01,-3.388132e-21,0.000000e+00,4.071627e+02,0.000000e+00,5.184472e+00
9.000000e-03,0.000000e+00,-5.293956e-23,1.321576e+02,0.000000e+00,0.000000e+00,5.732966e+02,0.000000e+00,7.302335e+00
1.000000e-02,0.000000e+00,-1.961272e-23,2.009759e+02,5.048710e-29,0.000000e+00,7.351190e+02,0.000000e+00,9.237817e+00
1.100000e-02,0.000000e+00,8.470328e-22,2.540681e+02,1.016440e-20,0.000000e+00,8.994949e+02,0.000000e+00,1.098581e+01
1.129412e-02,0.000000e+00,0.000000e+00,2.404108e+02,-7.888609e-31,0.000000e+00,8.571602e+02,0.000000e+00,1.093760e+01
1.200000e-02,0.000000e+00,3.388132e-21,2.359349e+02,1.355253e-20,0.000000e+00,8.432175e+02,0.000000e+00,1.076466e+01
1.300000e-02,0.000000e+00,-1.705214e-21,2.107291e+02,3.944305e-31,0.000000e+00,7.653676e+02,0.000000e+00,9.766637e+00
1.400000e-02,0.000000e+00,-4.235248e-22,1.972295e+02,1.183291e-28,0.000000e+00,7.243652e+02,0.000000e+00,9.252464e+00
1.433333e-02,0.000000e+00,0.000000e+00,1.957682e+02,-7.888609e-31,0.000000e+00,7.199670e+02,0.000000e+00,9.198079e+00
1.500000e-02,0.000000e+00,8.470329e-22,1.955047e+02,1.694066e-21,0.000000e+00,7.189653e+02,0.000000e+00,9.167162e+00
