TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,2.644108e-01,-4.774392e+00,4.605204e-03,0.000000e+00,-2.485402e+00,-1.377117e-01,-7.004813e-02
3.000000e-04,0.000000e+00,2.659954e-01,-4.803005e+00,4.632804e-03,0.000000e+00,-2.505269e+00,-1.388126e-01,-7.064570e-02
1.000000e-03,0.000000e+00,2.811178e-01,-5.076066e+00,4.896188e-03,0.000000e+00,-2.697025e+00,-1.494380e-01,-7.668827e-02
2.000000e-03,0.000000e+00,3.212694e-01,-5.801073e+00,5.595504e-03,0.000000e+00,-3.237106e+00,-1.793625e-01,-9.145941e-02
3.000000e-03,0.000000e+00,3.614729e-01,-6.527016e+00,6.295722e-03,0.000000e+00,-3.823310e+00,-2.118428e-01,-1.077811e-01
3.750000e-03,0.000000e+00,3.795963e-01,-6.854265e+00,6.611374e-03,0.000000e+00,-4.097013e+00,-2.270082e-01,-1.154292e-01
4.000000e-03,0.000000e+00,3.807419e-01,-6.874952e+00,6.631328e-03,0.000000e+00,-4.114753e+00,-2.279914e-01,-1.162113e-01
5.000000e-03,0.000000e+00,3.590002e-01,-6.482367e+00,6.252655e-03,0.000000e+00,-3.795266e+00,-2.103077e-01,-1.264874e-01
6.000000e-03,0.000000e+00,2.742366e-01,-4.951815e+00,4.776340e-03,0.000000e+00,-2.623095e+00,-1.453568e-01,-9.022935e-02
7.000000e-03,0.000000e+00,1.266790e-01,-2.287407e+00,2.206350e-03,0.000000e+00,-9.790280e-01,-5.424623e-02,-2.763074e-02
8.000000e-03,0.000000e+00,9.690057e-19,2.524355e-29,1.072851e-28,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-03,0.000000e+00,1.230623e-28,0.000000e+00,-3.705769e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-02,0.000000e+00,3.295798e-25,1.615587e-27,2.879912e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.100000e-02,0.000000e+00,2.312628e-01,-4.175848e+00,4.027871e-03,0.000000e+00,-2.067303e+00,-1.145513e-01,-6.422381e-02
1.129412e-02,0.000000e+00,4.392699e-01,-7.931775e+00,7.650702e-03,0.000000e+00,-5.054234e+00,-2.800463e-01,-1.426418e-01
1.200000e-02,0.000000e+00,1.259040e+00,-2.273414e+01,2.193025e-02,0.000000e+00,-2.299797e+01,-1.274277e+00,-6.487870e-01
1.300000e-02,0.000000e+00,2.314674e+00,-4.179540e+01,4.032353e-02,0.000000e+00,-5.257965e+01,-2.913408e+00,-1.545230e+00
1.400000e-02,0.000000e+00,1.656129e+00,-2.990426e+01,2.884858e-02,0.000000e+00,-3.304132e+01,-1.830942e+00,-1.118466e+00
1.433333e-02,0.000000e+00,1.180445e+00,-2.131496e+01,2.056096e-02,0.000000e+00,-2.115532e+01,-1.172286e+00,-7.068666e-01
1.500000e-02,0.000000e+00,4.044861e-01,-7.303693e+00,7.044876e-03,0.000000e+00,-4.468827e+00,-2.477763e-01,-2.985794e-01
1.600000e-02,0.000000e+00,1.358229e-02,-2.452517e-01,2.365609e-04,0.000000e+00,-8.593108e-02,-4.761288e-03,-2.421474e-03
1.700000e-02,0.000000e+00,1.413639e-27,-5.421011e-20,8.470330e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.800000e-02,0.000000e+00,-1.009742e-28,9.466331e-30,2.414044e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.900000e-02,0.000000e+00,-4.404571e-20,-9.466331e-30,-3.155444e-30,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.000000e-02,0.000000e+00,4.106081e-02,-7.414237e-01,7.151502e-04,0.000000e+00,-2.747807e-01,-1.522459e-02,-7.203743e-03
2.100000e-02,0.000000e+00,2.913808e-01,-5.261383e+00,5.074938e-03,0.000000e+00,-2.833939e+00,-1.570190e-01,-7.511765e-02
2.200000e-02,0.000000e+00,5.349635e-01,-9.659688e+00,9.317383e-03,0.000000e+00,-6.711282e+00,-3.718383e-01,-1.664075e-01
2.300000e-02,0.000000e+00,9.603082e-01,-1.734002e+01,1.672555e-02,0.000000e+00,-1.389318e+01,-7.697026e-01,-2.946182e-01
2.400000e-02,0.000000e+00,1.194642e+00,-2.157132e+01,2.080691e-02,0.000000e+00,-1.854427e+01,-1.027341e+00,-3.527024e-01
2.500000e-02,0.000000e+00,1.186972e+00,-2.143282e+01,2.067332e-02,0.000000e+00,-1.837616e+01,-1.018087e+00,-4.112295e-01
2.600000e-02,0.000000e+00,9.855746e-01,-1.779625e+01,1.716561e-02,0.000000e+00,-1.435626e+01,-7.954191e-01,-3.678574e-01
2.700000e-02,0.000000e+00,6.230784e-01,-1.125075e+01,1.085207e-02,0.000000e+00,-8.051484e+00,-4.461270e-01,-2.358318e-01
2.800000e-02,0.000000e+00,3.827754e-01,-6.911669e+00,6.666744e-03,0.000000e+00,-4.139475e+00,-2.293744e-01,-1.305602e-01
2.900000e-02,0.000000e+00,1.787721e-01,-3.228038e+00,3.113648e-03,0.000000e+00,-1.493717e+00,-8.278858e-02,-6.734266e-02
3.000000e-02,0.000000e+00,8.847878e-03,-1.597637e-01,1.541022e-04,0.000000e+00,-5.583270e-02,-3.095431e-03,-3.481422e-03
