TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,-1.281884e-05,-4.977586e+00,2.969272e-27,0.000000e+00,3.165297e+01,-8.151627e-05,4.195279e-01
3.000000e-04,0.000000e+00,-1.267147e-05,-4.920365e+00,2.969272e-27,0.000000e+00,3.130255e+01,-8.061383e-05,4.148290e-01
1.000000e-03,0.000000e+00,-1.129058e-05,-4.384160e+00,-2.015293e-29,0.000000e+00,2.800426e+01,-7.211970e-05,3.707790e-01
2.000000e-03,0.000000e+00,-7.811494e-06,-3.033222e+00,-1.533965e-29,0.000000e+00,1.956946e+01,-5.039746e-05,2.594574e-01
3.000000e-03,0.000000e+00,-4.030788e-06,-1.565165e+00,-3.531693e-29,0.000000e+00,1.020536e+01,-2.628198e-05,1.352891e-01
3.750000e-03,0.000000e+00,-1.318535e-06,-5.119905e-01,2.969272e-27,0.000000e+00,3.363915e+00,-8.663130e-06,4.454228e-02
4.000000e-03,0.000000e+00,-5.267122e-07,-2.045236e-01,1.231590e-26,0.000000e+00,1.346747e+00,-3.468293e-06,1.781850e-02
5.000000e-03,0.000000e+00,-1.615587e-27,-8.673616e-19,-6.220642e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.000000e-03,0.000000e+00,1.084202e-19,-6.381569e-26,1.685145e-25,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e-03,0.000000e+00,-1.432416e-05,-5.562105e+00,-7.409376e-28,0.000000e+00,3.521727e+01,-9.069545e-05,4.668961e-01
8.000000e-03,0.000000e+00,-7.505847e-05,-2.914539e+01,-7.252314e-25,0.000000e+00,1.689035e+02,-4.349792e-04,1.593416e+00
9.000000e-03,0.000000e+00,-1.097794e-04,-4.262760e+01,2.846654e-27,0.000000e+00,2.366740e+02,-6.095093e-04,3.137916e+00
1.000000e-02,0.000000e+00,-1.979402e-04,-7.686067e+01,-3.214312e-24,0.000000e+00,3.902852e+02,-1.005106e-03,3.244547e+00
1.100000e-02,0.000000e+00,-1.353650e-04,-5.256257e+01,-2.239911e-24,0.000000e+00,2.842653e+02,-7.320719e-04,7.967494e+00
1.129412e-02,0.000000e+00,-2.344606e-04,-9.104164e+01,2.969272e-27,0.000000e+00,4.354220e+02,-1.121347e-03,5.852297e+00
1.200000e-02,0.000000e+00,-1.857021e-04,-7.210859e+01,-3.184840e-24,0.000000e+00,3.707584e+02,-9.548186e-04,4.936655e+00
1.300000e-02,0.000000e+00,-6.053312e-05,-2.350516e+01,-6.052634e-27,0.000000e+00,1.385717e+02,-3.568653e-04,2.023174e+00
1.400000e-02,0.000000e+00,-9.861560e-05,-3.829268e+01,-3.843971e-27,0.000000e+00,2.155552e+02,-5.551219e-04,2.678532e+00
1.433333e-02,0.000000e+00,-1.290438e-04,-5.010801e+01,2.969272e-27,0.000000e+00,2.727145e+02,-7.023248e-04,3.274707e+00
1.500000e-02,0.000000e+00,-1.938739e-04,-7.528170e+01,9.748200e-24,0.000000e+00,3.805480e+02,-9.800298e-04,2.363203e+00
1.600000e-02,0.000000e+00,-1.207845e-04,-4.690091e+01,5.799459e-27,0.000000e+00,2.573142e+02,-6.626643e-04,3.453199e+00
