X,Y,Z
2228.553901,-808.9938985,-2.399999854
2226.14772,-808.9938985,-2.399999854
2223.74154,-808.9938985,-2.399999854
2221.335359,-808.9938985,-2.399999854
2218.929179,-808.9938985,-2.399999854
2216.522998,-808.9938985,-2.399999854
2214.116818,-808.9938985,-2.399999854
2211.710637,-808.9938985,-2.399999854
2209.304457,-808.9938985,-2.399999854
2206.898276,-808.9938985,-2.399999854
2204.492096,-808.9938985,-2.399999854
2202.085915,-808.9938985,-2.399999854
2199.679735,-808.9938985,-2.399999854
2197.273554,-808.9938985,-2.399999854
2194.867374,-808.9938985,-2.399999854
2192.461193,-808.9938985,-2.399999854
2190.055013,-808.9938985,-2.399999854
2187.648832,-808.9938985,-2.399999854
2185.242652,-808.9938985,-2.399999854
2182.836471,-808.9938985,-2.399999854
2180.430291,-808.9938985,-2.399999854
2178.02411,-808.9938985,-2.399999854
2175.61793,-808.9938985,-2.399999854
2173.211749,-808.9938985,-2.399999854
2170.805569,-808.9938985,-2.399999854
2168.399388,-808.9938985,-2.399999854
2165.993208,-808.9938985,-2.399999854
2163.587027,-808.9938985,-2.399999854
2161.180847,-808.9938985,-2.399999854
2158.774666,-808.9938985,-2.399999854
2156.368486,-808.9938985,-2.399999854
2153.962305,-808.9938985,-2.399999854
2151.556124,-808.9938985,-2.399999854
2149.149945,-808.9926507,-2.399999854
2146.743777,-808.9851221,-2.399999854
2144.33764,-808.9707821,-2.399999854
2141.931553,-808.949631,-2.399999854
2139.525536,-808.9216688,-2.399999854
2137.119607,-808.8868957,-2.399999854
2134.713787,-808.8453122,-2.399999854
2132.308094,-808.7969184,-2.399999854
2129.902548,-808.7417148,-2.399999853
2127.497167,-808.6797018,-2.399999853
2125.091972,-808.6108799,-2.399999853
2122.686981,-808.5352497,-2.399999853
2120.282214,-808.4528118,-2.399999852
2117.87769,-808.3635667,-2.399999852
2115.473428,-808.2675154,-2.399999852
2113.069448,-808.1646584,-2.399999852
2110.665768,-808.0549966,-2.399999851
2108.262409,-807.938531,-2.399999851
2105.859389,-807.8152624,-2.399999851
2103.456727,-807.6851918,-2.39999985
2101.054444,-807.5483203,-2.39999985
2098.652557,-807.404649,-2.39999985
2096.251087,-807.254179,-2.399999849
2093.850052,-807.0969115,-2.399999849
2091.449472,-806.9328477,-2.399999848
2089.049366,-806.7619891,-2.399999848
2086.649754,-806.584337,-2.399999848
2084.250653,-806.3998927,-2.399999847
2081.852085,-806.2086578,-2.399999847
2079.454068,-806.0106338,-2.399999847
2077.056621,-805.8058223,-2.399999846
2074.659763,-805.5942249,-2.399999846
2072.263514,-805.3758434,-2.399999846
2069.867892,-805.1506794,-2.399999845
2067.472918,-804.9187348,-2.399999845
2065.07861,-804.6800114,-2.399999845
2062.684987,-804.4345112,-2.399999844
2060.292068,-804.1822361,-2.399999844
2057.899874,-803.9231882,-2.399999844
2055.508422,-803.6573695,-2.399999843
2053.117732,-803.3847821,-2.399999843
2050.727824,-803.1054282,-2.399999843
2048.338716,-802.8193102,-2.399999842
2045.950427,-802.5264302,-2.399999842
2043.562978,-802.2267906,-2.399999842
2041.176385,-801.9203938,-2.399999842
2038.79067,-801.6072423,-2.399999841
2036.405851,-801.2873386,-2.399999841
2034.021947,-800.9606852,-2.399999841
2031.638977,-800.6272848,-2.399999841
2029.256961,-800.28714,-2.399999841
2026.875917,-799.9402536,-2.39999984
2024.495864,-799.5866284,-2.39999984
2022.116822,-799.2262671,-2.39999984
2019.73881,-798.8591727,-2.39999984
2017.361847,-798.4853481,-2.39999984
2014.985951,-798.1047963,-2.39999984
2012.611142,-797.7175204,-2.39999984
2010.237438,-797.3235235,-2.399999839
2007.86486,-796.9228086,-2.399999839
2005.493425,-796.5153791,-2.399999839
2003.123154,-796.1012382,-2.399999839
2000.754064,-795.6803892,-2.399999839
1998.386175,-795.2528355,-2.399999839
1996.019505,-794.8185805,-2.399999839
1993.654075,-794.3776278,-2.399999839
1991.289902,-793.9299807,-2.399999839
1988.927006,-793.475643,-2.399999839
1986.565405,-793.0146182,-2.399999839
1984.205119,-792.5469101,-2.399999839
1981.846167,-792.0725224,-2.399999839
1979.488567,-791.5914589,-2.399999839
1977.132338,-791.1037235,-2.399999839
1974.777499,-790.6093201,-2.399999839
1972.424069,-790.1082526,-2.399999839
1970.072067,-789.600525,-2.39999984
1967.721512,-789.0861415,-2.39999984
1965.372422,-788.5651061,-2.39999984
1963.024816,-788.037423,-2.39999984
1960.678714,-787.5030965,-2.39999984
1958.334134,-786.9621308,-2.39999984
1955.991094,-786.4145302,-2.39999984
1953.649614,-785.8602993,-2.39999984
1951.309712,-785.2994423,-2.399999841
1948.971408,-784.7319638,-2.399999841
1946.634719,-784.1578683,-2.399999841
1944.299664,-783.5771605,-2.399999841
1941.966263,-782.989845,-2.399999841
1939.634534,-782.3959265,-2.399999842
1937.304495,-781.7954097,-2.399999842
1934.976166,-781.1882995,-2.399999842
1932.649564,-780.5746007,-2.399999842
1930.324709,-779.9543183,-2.399999842
1928.001619,-779.3274572,-2.399999843
1925.680314,-778.6940225,-2.399999843
1923.36081,-778.0540192,-2.399999843
1921.043128,-777.4074524,-2.399999843
1918.727285,-776.7543273,-2.399999844
1916.4133,-776.0946493,-2.399999844
1914.101192,-775.4284234,-2.399999844
1911.790979,-774.7556552,-2.399999844
1909.48268,-774.07635,-2.399999845
1907.176313,-773.3905131,-2.399999845
1904.871896,-772.6981502,-2.399999845
1902.569449,-771.9992668,-2.399999845
1900.26899,-771.2938684,-2.399999846
1897.970536,-770.5819607,-2.399999846
1895.674107,-769.8635495,-2.399999846
1893.379721,-769.1386404,-2.399999846
1891.087396,-768.4072393,-2.399999847
1888.797151,-767.6693521,-2.399999847
1886.509004,-766.9249846,-2.399999847
1884.222973,-766.1741429,-2.399999848
1881.939077,-765.4168329,-2.399999848
1879.657333,-764.6530607,-2.399999848
1877.377761,-763.8828324,-2.399999848
1875.100378,-763.1061542,-2.399999849
1872.825203,-762.3230323,-2.399999849
1870.552255,-761.5334731,-2.399999849
1868.28155,-760.7374828,-2.399999849
1866.013107,-759.9350677,-2.39999985
1863.746945,-759.1262344,-2.39999985
1861.483082,-758.3109893,-2.39999985
1859.221536,-757.489339,-2.39999985
1856.962325,-756.6612899,-2.39999985
1854.705467,-755.8268489,-2.399999851
1852.45098,-754.9860224,-2.399999851
1850.198882,-754.1388174,-2.399999851
1847.949191,-753.2852405,-2.399999851
1845.701926,-752.4252987,-2.399999852
1843.457104,-751.5589987,-2.399999852
1841.214288,-750.6861696,-2.399999852
1838.974436,-749.8071843,-2.399999852
