X,Y,Z
4908.861155,855.1553995,1410.956146
4911.203957,855.0738584,1410.997039
4913.546747,854.9919567,1411.037933
4915.889523,854.9096945,1411.078826
4918.232286,854.8270718,1411.119719
4920.575036,854.7440888,1411.160612
4922.917772,854.6607456,1411.201505
4925.260495,854.5770423,1411.242397
4927.603205,854.4929789,1411.283289
4929.945901,854.4085554,1411.324181
4932.288583,854.3237721,1411.365073
4934.631251,854.2386287,1411.405964
4936.973906,854.1531254,1411.446855
4939.316548,854.067262,1411.487746
4941.659175,853.9810387,1411.528637
4944.001788,853.8944551,1411.569528
4946.344388,853.8075114,1411.610418
4948.686973,853.7202072,1411.651308
4951.029544,853.6325425,1411.692198
4953.372187,853.544513,1411.733089
4955.714742,853.4561258,1411.773978
4958.057284,853.3673772,1411.814867
4960.399811,853.2782674,1411.855756
4962.742325,853.1887964,1411.896645
4965.084825,853.0989641,1411.937534
4967.427311,853.0087705,1411.978422
4969.769783,852.9182158,1412.01931
4972.112241,852.8272999,1412.060198
4974.454685,852.7360228,1412.101086
4976.797114,852.6443845,1412.141973
4979.13953,852.5523851,1412.182861
4981.481931,852.4600245,1412.223748
4983.824318,852.3673029,1412.264634
4986.166691,852.2742201,1412.305521
4988.509049,852.1807762,1412.346407
4990.851393,852.0869713,1412.387293
4993.193722,851.9928052,1412.428179
4995.536037,851.8982782,1412.469064
4997.878337,851.80339,1412.509949
5000.220623,851.7081408,1412.550834
5002.562894,851.6125306,1412.591719
5004.90515,851.5165593,1412.632603
5007.247391,851.4202271,1412.673488
5009.589618,851.3235338,1412.714371
5011.93183,851.2264795,1412.755255
5014.274026,851.1290642,1412.796138
5016.616208,851.0312879,1412.837021
5018.958374,850.9331507,1412.877904
5021.300526,850.8346524,1412.918787
5023.642662,850.7357932,1412.959669
5025.984783,850.636573,1413.000551
5028.326889,850.5369919,1413.041433
5030.66898,850.4370498,1413.082314
5033.011055,850.3367467,1413.123196
5035.353114,850.2360827,1413.164076
5037.695158,850.1350577,1413.204957
5040.037187,850.0336717,1413.245837
5042.3792,849.9319248,1413.286717
5044.721197,849.8298169,1413.327597
5047.063179,849.7273481,1413.368477
5049.405145,849.6245183,1413.409356
5051.747095,849.5213276,1413.450235
5054.089029,849.4177759,1413.491113
5056.430947,849.3138632,1413.531992
5058.772849,849.2095896,1413.57287
5061.114735,849.104955,1413.613748
5063.456605,848.9999594,1413.654625
5065.798458,848.8946029,1413.695502
5068.140296,848.7888854,1413.736379
5070.482117,848.6828069,1413.777256
5072.823922,848.5763674,1413.818132
5075.16571,848.4695669,1413.859008
5077.507482,848.3624054,1413.899884
5079.849237,848.2548829,1413.940759
5082.190976,848.1469994,1413.981634
5084.532698,848.0387548,1414.022509
5086.874404,847.9301492,1414.063384
5089.216093,847.8211826,1414.104258
5091.557764,847.7118549,1414.145132
5093.89942,847.6021662,1414.186006
5096.241058,847.4921163,1414.226879
5098.582679,847.3817054,1414.267752
5100.924283,847.2709334,1414.308625
5103.26587,847.1598003,1414.349497
5105.60744,847.0483061,1414.390369
5107.948992,846.9364507,1414.431241
5110.290528,846.8242342,1414.472113
5112.632046,846.7116565,1414.512984
5114.973546,846.5987177,1414.553855
5117.31503,846.4854176,1414.594726
5119.656495,846.3717564,1414.635596
5121.997944,846.2577339,1414.676466
5124.339374,846.1433502,1414.717336
5126.680787,846.0286053,1414.758205
5129.022183,845.913499,1414.799074
5131.36356,845.7980315,1414.839943
5133.70492,845.6822027,1414.880811
5136.046262,845.5660126,1414.92168
5138.387586,845.4494611,1414.962548
5140.728891,845.3325482,1415.003415
5143.070179,845.215274,1415.044282
5145.411449,845.0976383,1415.085149
5147.752701,844.9796413,1415.126016
5150.093934,844.8612827,1415.166882
5152.43515,844.7425628,1415.207748
5154.776347,844.6234813,1415.248614
5157.117525,844.5040383,1415.289479
5159.458686,844.3842337,1415.330344
5161.799828,844.2640677,1415.371209
5164.140951,844.14354,1415.412074
5166.482056,844.0226507,1415.452938
5168.823142,843.9013997,1415.493801
5171.16421,843.7797872,1415.534665
5173.505259,843.6578129,1415.575528
5175.846289,843.5354769,1415.616391
5178.1873,843.4127791,1415.657253
5180.528293,843.2897196,1415.698116
5182.869267,843.1662983,1415.738977
5185.210222,843.0425152,1415.779839
5187.55141,842.918357,1415.820705
5189.892324,842.7938517,1415.861565
5192.23322,842.6689858,1415.902426
5194.574098,842.5437589,1415.943286
5196.914957,842.4181707,1415.984146
5199.255797,842.2922209,1416.025005
5201.596619,842.1659093,1416.065865
5203.937422,842.0392356,1416.106724
5206.278206,841.9121997,1416.147583
5208.618972,841.7848013,1416.188442
5210.959718,841.6570403,1416.2293
5213.300446,841.5289166,1416.270158
5215.641154,841.40043,1416.311016
5217.981843,841.2715806,1416.351873
5220.322512,841.1423683,1416.39273
5222.663161,841.0127931,1416.433587
5225.00379,840.882855,1416.474443
5227.344399,840.752554,1416.515298
5229.684988,840.6218902,1416.556153
5232.025556,840.4908636,1416.597007
5234.366103,840.3594744,1416.637861
5236.70663,840.2277228,1416.678715
5239.047135,840.0956088,1416.719568
5241.387619,839.9631326,1416.76042
5243.728082,839.8302944,1416.801273
5246.069257,839.6970518,1416.842446
5248.409671,839.5634874,1416.883298
5250.750063,839.4295597,1416.92415
5253.090434,839.2952689,1416.965001
5255.430784,839.1606154,1417.005852
5257.771112,839.0255997,1417.046703
5260.11142,838.890222,1417.087553
5262.451705,838.7544827,1417.128403
5264.791969,838.6183823,1417.169252
5267.13221,838.4819212,1417.210101
5269.472428,838.3450997,1417.25095
5271.812623,838.2079182,1417.291798
5274.152795,838.0703771,1417.332646
5276.492943,837.9324767,1417.373493
5278.833066,837.7942173,1417.41434
5281.173165,837.6555994,1417.455187
5283.51324,837.5166232,1417.496033
5285.853291,837.377289,1417.536879
5288.193317,837.2375972,1417.577724
5290.53332,837.0975479,1417.618569
5292.8733,836.9571414,1417.659413
5295.213259,836.8163779,1417.700257
5297.553196,836.6752576,1417.741101
5299.893115,836.5337807,1417.781945
5302.233462,836.391957,1417.822796
5304.573321,836.2497337,1417.863638
5306.913205,836.1071868,1417.904481
5309.253066,835.9642844,1417.945323
5311.592904,835.8210269,1417.986165
5313.93272,835.6774145,1418.027007
5316.272513,835.5334473,1418.067848
5318.612284,835.3891253,1418.108689
5320.952033,835.2444485,1418.149529
5323.291761,835.0994168,1418.19037
5325.631467,834.9540299,1418.231209
5327.971152,834.8082877,1418.272049
5330.310816,834.6621897,1418.312888
5332.65046,834.5157354,1418.353726
5334.990083,834.3689244,1418.394564
5337.329685,834.2217561,1418.435402
5339.669268,834.0742297,1418.47624
5342.00883,833.9263445,1418.517077
5344.348373,833.7780997,1418.557914
5346.687896,833.6294942,1418.59875
5349.0274,833.4805272,1418.639587
5351.366884,833.3311974,1418.680422
5353.706349,833.1815038,1418.721258
5356.045795,833.031445,1418.762093
5358.385222,832.8810197,1418.802928
5360.72463,832.7302266,1418.843762
5363.064018,832.579064,1418.884597
5365.403121,832.427536,1418.925426
5367.742415,832.2756344,1418.966258
5370.081684,832.1233621,1419.00709
5372.420925,831.9707199,1419.047921
5374.760141,831.8177084,1419.088752
5377.09933,831.6643283,1419.129583
5379.438493,831.5105803,1419.170413
5381.77763,831.3564651,1419.211243
5384.116741,831.2019833,1419.252072
5386.455826,831.0471356,1419.292901
5388.794884,830.8919227,1419.33373
5391.133916,830.7363453,1419.374558
5393.472922,830.580404,1419.415385
5395.811901,830.4240995,1419.456213
5398.150854,830.2674323,1419.497039
5400.48978,830.1104033,1419.537866
5402.82868,829.953013,1419.578691
5405.167552,829.795262,1419.619517
5407.506399,829.6371511,1419.660342
5409.845218,829.4786809,1419.701166
5412.184011,829.3198521,1419.74199
5414.522778,829.1606652,1419.782813
5416.86206,829.0010839,1419.823645
5419.200824,828.8411796,1419.864468
5421.539563,828.680919,1419.905291
