TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,-1.040702e-05,-4.041072e+00,-4.588015e-27,0.000000e+00,2.587691e+01,-6.664113e-05,3.458261e-01
3.000000e-04,0.000000e+00,-1.039358e-05,-4.035852e+00,-4.588015e-27,0.000000e+00,2.584459e+01,-6.655788e-05,3.453581e-01
1.000000e-03,0.000000e+00,-1.021767e-05,-3.967547e+00,2.547774e-29,0.000000e+00,2.542152e+01,-6.546833e-05,3.393319e-01
2.000000e-03,0.000000e+00,-9.313424e-06,-3.616426e+00,-4.024018e-21,0.000000e+00,2.323242e+01,-5.983074e-05,3.105601e-01
3.000000e-03,0.000000e+00,-8.149659e-06,-3.164533e+00,-4.187333e-21,0.000000e+00,2.039436e+01,-5.252185e-05,2.726036e-01
3.750000e-03,0.000000e+00,-8.524688e-06,-3.310157e+00,-4.588015e-27,0.000000e+00,2.131052e+01,-5.488125e-05,2.846370e-01
4.000000e-03,0.000000e+00,-9.156930e-06,-3.555659e+00,5.474895e-19,0.000000e+00,2.284969e+01,-5.884507e-05,3.049160e-01
5.000000e-03,0.000000e+00,-1.504168e-05,-5.840722e+00,-2.328599e-21,0.000000e+00,3.689682e+01,-9.502082e-05,4.685915e-01
6.000000e-03,0.000000e+00,-5.356914e-05,-2.080103e+01,1.633335e-20,0.000000e+00,1.236262e+02,-3.183760e-04,1.984460e+00
7.000000e-03,0.000000e+00,-8.131399e-05,-3.157442e+01,1.426806e-21,0.000000e+00,1.816378e+02,-4.677739e-04,2.428090e+00
8.000000e-03,0.000000e+00,-1.205224e-04,-4.679913e+01,2.982044e-19,0.000000e+00,2.569593e+02,-6.617504e-04,2.396395e+00
9.000000e-03,0.000000e+00,-2.205202e-04,-8.562854e+01,1.455929e-26,0.000000e+00,4.247059e+02,-1.093750e-03,5.676891e+00
1.000000e-02,0.000000e+00,-2.667754e-04,-1.035895e+02,1.895682e-20,0.000000e+00,4.882978e+02,-1.257519e-03,3.921047e+00
1.100000e-02,0.000000e+00,-3.693783e-04,-1.434305e+02,6.016671e-19,0.000000e+00,6.040037e+02,-1.555498e-03,1.954404e+01
1.129412e-02,0.000000e+00,-2.250429e-04,-8.738472e+01,-4.588015e-27,0.000000e+00,4.310344e+02,-1.110048e-03,5.774692e+00
1.200000e-02,0.000000e+00,-2.440555e-04,-9.476734e+01,-2.662658e-20,0.000000e+00,4.579213e+02,-1.179290e-03,6.147995e+00
1.300000e-02,0.000000e+00,-3.252717e-04,-1.263038e+02,6.720708e-20,0.000000e+00,5.559735e+02,-1.431805e-03,8.425361e+00
1.400000e-02,0.000000e+00,-2.650784e-04,-1.029306e+02,-6.989769e-21,0.000000e+00,4.860333e+02,-1.251687e-03,6.005414e+00
1.433333e-02,0.000000e+00,-2.369013e-04,-9.198935e+01,-4.588015e-27,0.000000e+00,4.481158e+02,-1.154038e-03,5.357209e+00
1.500000e-02,0.000000e+00,-1.932311e-04,-7.503211e+01,-6.792206e-24,0.000000e+00,3.829834e+02,-9.863017e-04,2.348579e+00
1.600000e-02,0.000000e+00,-2.783367e-04,-1.080788e+02,2.122298e-19,0.000000e+00,5.027479e+02,-1.294733e-03,6.810357e+00
1.700000e-02,0.000000e+00,-2.575270e-04,-9.999839e+01,-2.941572e-19,0.000000e+00,4.763157e+02,-1.226661e-03,6.167377e+00
1.800000e-02,0.000000e+00,-1.871636e-04,-7.267608e+01,1.463538e-18,0.000000e+00,3.733440e+02,-9.614772e-04,4.536523e+00
1.900000e-02,0.000000e+00,-1.341717e-04,-5.209921e+01,1.799824e-21,0.000000e+00,2.822728e+02,-7.269405e-04,3.890506e+00
2.000000e-02,0.000000e+00,-7.530495e-05,-2.924110e+01,4.811960e-20,0.000000e+00,1.694344e+02,-4.363466e-04,2.322595e+00
2.100000e-02,0.000000e+00,-2.377562e-05,-9.232134e+00,4.474813e-28,0.000000e+00,5.685110e+01,-1.464093e-04,7.289631e-01
2.200000e-02,0.000000e+00,-1.585681e-05,-6.157237e+00,1.692767e-21,0.000000e+00,3.881632e+01,-9.996412e-05,5.284159e-01
