TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,-2.171979e-01,3.715311e+00,-3.783749e-03,0.000000e+00,2.406538e+01,1.407554e+00,6.743633e-01
3.000000e-04,0.000000e+00,-2.145103e-01,3.669337e+00,-3.736928e-03,0.000000e+00,2.377525e+01,1.390585e+00,6.662831e-01
1.000000e-03,0.000000e+00,-1.889954e-01,3.232888e+00,-3.292440e-03,0.000000e+00,2.101092e+01,1.228903e+00,5.891236e-01
2.000000e-03,0.000000e+00,-1.224368e-01,2.094360e+00,-2.132939e-03,0.000000e+00,1.372078e+01,8.025113e-01,3.844949e-01
3.000000e-03,0.000000e+00,-5.585116e-02,9.553702e-01,-9.729687e-04,0.000000e+00,6.309717e+00,3.690476e-01,1.768109e-01
3.750000e-03,0.000000e+00,-1.935268e-02,3.310401e-01,-3.371381e-04,0.000000e+00,2.195955e+00,1.284383e-01,6.114897e-02
4.000000e-03,0.000000e+00,-1.202989e-02,2.057790e-01,-2.095695e-04,0.000000e+00,1.366109e+00,7.990209e-02,3.831114e-02
5.000000e-03,0.000000e+00,3.991636e-28,3.388132e-21,-3.029226e-27,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.000000e-03,0.000000e+00,2.558039e-19,-8.519698e-29,-7.383738e-28,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e-03,0.000000e+00,-1.016440e-20,-2.155699e-19,3.364309e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.000000e-03,0.000000e+00,-1.655977e-26,-2.019484e-28,-2.271919e-27,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-03,0.000000e+00,3.726945e-20,6.776264e-21,1.676329e-29,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-02,0.000000e+00,-9.693523e-26,-4.846761e-27,-4.261111e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.100000e-02,0.000000e+00,-2.908057e-26,5.421011e-19,-5.694945e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.129412e-02,0.000000e+00,3.347353e-01,-5.725863e+00,5.832754e-03,0.000000e+00,-3.177982e+00,-1.858764e-01,-8.914729e-02
1.200000e-02,0.000000e+00,2.924584e+00,-5.002688e+01,5.096657e-02,0.000000e+00,-6.697689e+01,-3.917787e+00,-2.259100e+00
1.300000e-02,0.000000e+00,6.237555e+00,-1.066973e+02,1.087088e-01,0.000000e+00,-2.039811e+02,-1.193166e+01,-6.748484e+00
1.400000e-02,0.000000e+00,3.484865e+00,-5.961085e+01,6.073149e-02,0.000000e+00,-8.543106e+01,-4.997552e+00,-3.171081e+00
1.433333e-02,0.000000e+00,1.902511e+00,-3.254368e+01,3.315358e-02,0.000000e+00,-3.674375e+01,-2.149419e+00,-1.345084e+00
1.500000e-02,0.000000e+00,-2.584939e-26,-8.077936e-28,-3.857214e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.600000e-02,0.000000e+00,2.371692e-20,-3.388132e-21,-6.707442e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.700000e-02,0.000000e+00,7.068194e-27,2.710505e-20,-1.918510e-27,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.800000e-02,0.000000e+00,-1.846184e-01,3.185777e+00,-9.627982e-02,0.000000e+00,2.122154e+01,1.247796e+00,5.952980e-01
1.900000e-02,0.000000e+00,-2.692960e-01,4.647032e+00,-1.406300e-01,0.000000e+00,3.074870e+01,1.807945e+00,8.609508e-01
2.000000e-02,0.000000e+00,-1.323594e-01,2.284057e+00,-6.923228e-02,0.000000e+00,1.541620e+01,9.064292e-01,4.312621e-01
2.100000e-02,0.000000e+00,-3.462499e-19,1.694066e-21,1.855002e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.200000e-02,0.000000e+00,2.997671e-29,-2.761013e-30,-2.668154e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.300000e-02,0.000000e+00,-1.694066e-21,-3.628760e-29,-7.284483e-20,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.400000e-02,0.000000e+00,-1.514613e-28,6.776264e-21,3.687925e-29,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-02,0.000000e+00,1.033380e-19,6.776264e-21,-1.318440e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.600000e-02,0.000000e+00,2.145702e-28,-6.776264e-21,2.145702e-28,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.700000e-02,0.000000e+00,-4.235165e-20,1.016440e-20,1.105378e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.800000e-02,0.000000e+00,-3.218725e-20,4.733165e-30,9.592549e-28,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.900000e-02,0.000000e+00,-3.405015e-01,5.824497e+00,-5.931788e-03,0.000000e+00,3.715509e+01,2.173203e+00,1.087748e+00
3.000000e-02,0.000000e+00,-6.623780e-01,1.133040e+01,-1.153912e-02,0.000000e+00,7.004708e+01,4.097109e+00,2.101446e+00
3.100000e-02,0.000000e+00,-6.941730e-01,1.187428e+01,-1.209301e-02,0.000000e+00,7.330805e+01,4.287798e+00,2.153490e+00
3.200000e-02,0.000000e+00,-4.120327e-01,7.114596e+00,-2.301480e-01,0.000000e+00,4.707294e+01,2.769583e+00,1.342074e+00
3.300000e-02,0.000000e+00,-5.779109e-02,9.972843e-01,-3.027452e-02,0.000000e+00,6.824939e+00,4.012013e-01,1.879841e-01
3.400000e-02,0.000000e+00,-1.228198e-20,1.972152e-31,7.940934e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.500000e-02,0.000000e+00,9.855082e-26,1.084202e-19,-2.504160e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e-02,0.000000e+00,-8.724171e-26,-3.231174e-27,-2.160848e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.700000e-02,0.000000e+00,7.641045e-01,-1.307050e+01,1.331462e-02,0.000000e+00,-1.129321e+01,-6.604229e-01,-2.150819e-01
3.800000e-02,0.000000e+00,4.344151e+00,-7.430948e+01,7.570858e-02,0.000000e+00,-1.169123e+02,-6.838635e+00,-3.838975e+00
3.900000e-02,0.000000e+00,5.129981e+00,-8.775160e+01,8.940524e-02,0.000000e+00,-1.499870e+02,-8.773341e+00,-4.969458e+00
3.950000e-02,0.000000e+00,3.710447e+00,-6.346956e+01,6.466384e-02,0.000000e+00,-9.271538e+01,-5.423773e+00,-3.541122e+00
4.000000e-02,0.000000e+00,1.931789e+00,-3.304449e+01,3.366427e-02,0.000000e+00,-3.705043e+01,-2.167591e+00,-1.583820e+00
