TIME,U1,U2,U3,U4,U5,U6,U7,U8
0.000000e+00,0.000000e+00,3.131104e+01,1.014238e+01,-9.778306e+03,0.000000e+00,3.131104e+01,1.014238e+01,-9.778306e+03
3.000000e-04,0.000000e+00,3.045553e+01,8.509326e+00,-9.774941e+03,0.000000e+00,3.045553e+01,8.509326e+00,-9.774941e+03
1.000000e-03,0.000000e+00,2.284126e+01,-7.310962e+00,-9.740580e+03,0.000000e+00,2.284126e+01,-7.310962e+00,-9.740580e+03
2.000000e-03,0.000000e+00,-7.744401e+00,-5.708818e+01,-9.524387e+03,0.000000e+00,-7.744401e+00,-5.708818e+01,-9.524387e+03
3.000000e-03,0.000000e+00,-5.642294e+01,-1.484083e+02,-8.709462e+03,0.000000e+00,-5.642294e+01,-1.484083e+02,-8.709462e+03
3.750000e-03,0.000000e+00,-1.087903e+02,-2.300074e+02,-7.718320e+03,0.000000e+00,-1.087903e+02,-2.300074e+02,-7.718320e+03
4.000000e-03,0.000000e+00,-1.325680e+02,-2.624988e+02,-7.291336e+03,0.000000e+00,-1.325680e+02,-2.624988e+02,-7.291336e+03
5.000000e-03,0.000000e+00,-2.235101e+02,-3.997350e+02,-5.467312e+03,0.000000e+00,-2.235101e+02,-3.997350e+02,-5.467312e+03
6.000000e-03,0.000000e+00,-4.130440e+02,-6.123536e+02,-3.157290e+03,0.000000e+00,-4.130440e+02,-6.123536e+02,-3.157290e+03
7.000000e-03,0.000000e+00,-5.511811e+02,-3.651860e+02,-2.686590e+02,0.000000e+00,-5.511811e+02,-3.651860e+02,-2.686590e+02
8.000000e-03,0.000000e+00,-5.891152e+02,-5.689229e+01,2.462739e+03,0.000000e+00,-5.891152e+02,-5.689229e+01,2.462739e+03
9.000000e-03,0.000000e+00,-8.847484e+02,1.844272e+02,4.930690e+03,0.000000e+00,-8.847484e+02,1.844272e+02,4.930690e+03
1.000000e-02,0.000000e+00,-8.406640e+02,8.083909e+02,7.479357e+03,0.000000e+00,-8.406640e+02,8.083909e+02,7.479357e+03
1.100000e-02,0.000000e+00,-1.465632e+03,1.578806e+03,1.003208e+04,0.000000e+00,-1.465632e+03,1.578806e+03,1.003208e+04
1.129412e-02,0.000000e+00,-7.964408e+02,1.245235e+03,1.081577e+04,0.000000e+00,-7.964408e+02,1.245235e+03,1.081577e+04
1.200000e-02,0.000000e+00,-1.607640e+03,1.766314e+02,1.246947e+04,0.000000e+00,-1.607640e+03,1.766314e+02,1.246947e+04
1.300000e-02,0.000000e+00,-2.968117e+03,-1.530626e+03,1.383246e+04,0.000000e+00,-2.968117e+03,-1.530626e+03,1.383246e+04
1.400000e-02,0.000000e+00,-2.025212e+03,-6.916120e+02,1.364511e+04,0.000000e+00,-2.025212e+03,-6.916120e+02,1.364511e+04
1.433333e-02,0.000000e+00,-1.471631e+03,-9.398974e+01,1.323190e+04,0.000000e+00,-1.471631e+03,-9.398974e+01,1.323190e+04
1.500000e-02,0.000000e+00,-6.471720e+02,6.683289e+02,1.200247e+04,0.000000e+00,-6.471720e+02,6.683289e+02,1.200247e+04
1.600000e-02,0.000000e+00,-1.039372e+03,6.619844e+02,9.317680e+03,0.000000e+00,-1.039372e+03,6.619844e+02,9.317680e+03
