t,x1,y1,z1,x2,y2,z2,x3,y3,z3,xd3,PosConstrNorm,VelConstrNorm,AccConstrNorm
0.0016000000000000003,2137.170616130811,-849.1239053052735,620.3160574141909,2794.9031177840034,-747.0126499174089,983.1187534312545,1628.6527400851844,-671.9119439438808,-17.638394853132297,2.7567680309663952e-5,8.32210441331327e-7,7.279000893723178e-6,1.195766579328743e-5
0.0018000000000000004,2137.170618290653,-849.1238394070375,620.3160555055365,2794.9031156015276,-747.0125816848475,983.1187532270693,1628.6527401078183,-671.9119641953331,-17.638395100985043,3.101540189047191e-5,8.106958892397791e-7,1.0364034758483905e-5,1.3551752190753883e-5
0.0022000000000000006,2137.170623372741,-849.1236843570099,620.3160510146855,2794.9031104661703,-747.0124211425361,983.1187527466511,1628.6527401610876,-671.912011843837,-17.63839568415524,3.791220279783654e-5,7.677898769438642e-7,1.8922520613491888e-5,3.188532773936619e-5
0.0026000000000000007,2137.1706294714477,-849.1234983055735,620.3160456258394,2794.9031043035197,-747.0122285008536,983.1187521701803,1628.6527402250313,-671.9120690183619,-17.638396383937344,4.48120489739066e-5,7.912938807510503e-7,3.123418687327016e-5,3.8260206903779635e-5
0.003000000000000001,2137.170636586897,-849.123281256972,620.3160393391026,2794.903097113441,-747.0120037642116,983.1187514976751,1628.65274029966,-671.912135717087,-17.63839720031779,5.17155439523442e-5,7.93248041244698e-7,4.798140168887731e-5,4.4633981433087195e-5
0.003400000000000001,2137.1706447192228,-849.1230332165328,620.3160321545897,2794.9030888957886,-747.0117469382193,983.1187507291557,1628.6527403849875,-671.91221193773,-17.638398133281992,5.8623291241713246e-5,7.783223528234693e-7,6.984651951823936e-5,5.1006388389831255e-5
0.0038000000000000013,2137.1706538685758,-849.1227541903255,620.3160240724309,2794.903079650395,-747.0114580292656,983.1187498646453,1628.6527404810279,-671.9122976776906,-17.63839918281331,6.553589431544185e-5,7.517021037812498e-7,9.751187882488648e-5,5.737723638955289e-5
0.0042000000000000015,2137.170664035115,-849.1224441855484,620.3160150927647,2794.9030693770856,-747.0111370449995,983.1187489041682,1628.6527405877978,-671.9123929338859,-17.638400348894486,7.246991328894416e-5,8.343306174833989e-7,2.677358918937659e-7,6.378588339517235e-5
0.005000000000000002,2137.1706874204856,-849.1217312721353,620.3159944416992,2794.903045745871,-747.010398883651,983.1187466954475,1628.652740833641,-671.9126119817068,-17.638403030603794,8.631879134668083e-5,7.706293520411513e-7,9.04737739837205e-5,0.00014659238558939605
0.005800000000000002,2137.1707148771466,-849.1208945444141,620.3159702028229,2794.9030180001932,-747.0095325260069,983.1187441032503,1628.6527411226575,-671.9128690517194,-17.63840617822825,0.00010021620066916544,7.757459045574597e-7,9.978574745141415e-7,0.00017208834463463868
0.0066000000000000026,2137.170746407159,-849.1199340836488,620.3159423779051,2794.9029861377912,-747.0085380575217,983.1187411278885,1628.6527414550465,-671.9131641091072,-17.638409791541868,0.00011414634296525396,7.63313665827565e-7,1.3033374079994872e-6,0.00019752034829257826
0.007400000000000003,2137.170782012864,-849.1188499837452,620.3159109689585,2794.902950156097,-747.0074155770809,983.1187377697178,1628.6527418310366,-671.9134971136414,-17.638413870288268,0.0001281203994008112,8.575931967614324e-7,1.6493310711840425e-6,0.00022297023228771317
0.008200000000000002,2137.170821696941,-849.117642349288,620.3158759782791,2794.9029100521716,-747.0061651945829,983.1187340291427,1628.6527422508855,-671.9138680205094,-17.638418414173803,0.00014214403626688717,8.184188713789601e-7,2.0357591878633565e-6,0.00024842082612579615
0.009000000000000003,2137.1708654623294,-849.1163112979443,620.3158374083933,2794.90286582279,-747.0047870339143,983.1187299066096,1628.6527427148792,-671.9142767793014,-17.638423422876553,0.00015622292039840904,7.710932135251821e-7,2.462529145087882e-6,0.0002738800117350094
0.010000000000000002,2137.1709259130857,-849.1144741340304,620.3157841672636,2794.902804729374,-747.0028848609102,983.1187242170915,1628.652743357538,-671.9148408701719,-17.638430336831593,0.00017388587289020983,7.814234364057429e-7,3.7761682421108907e-6,0.0003779699125895046
0.011000000000000003,2137.1709927529305,-849.1124446129194,620.3157253440413,2794.9027371767033,-747.0007835413685,983.1187179326009,1628.652744070364,-671.915463898489,-17.63843797573474,0.00019166586553749477,8.572023197930318e-7,4.588168484766573e-6,0.0004180213096652212
0.012000000000000004,2137.171065989589,-849.110223040321,620.3156609453704,2794.9026631562992,-746.9984833968242,983.1187110543098,1628.6527448541096,-671.9161457333187,-17.638446338737747,0.00020956207811046254,7.998313319217818e-7,5.4782216312131005e-6,0.0004579956866983991
0.013000000000000005,2137.171145631456,-849.1078097512682,620.3155909784842,2794.902582658944,-746.9959847798622,983.1187035834953,1628.6527457095974,-671.9168862311903,-17.63845542491823,0.0002275855845156231,7.402473968153034e-7,6.445999360354014e-6,0.0004981308334730274
0.014000000000000005,2137.171231687627,-849.1052051087316,620.3155154512257,2794.9024956746503,-746.9932880724438,983.1186955215421,1628.6527466377202,-671.9176852366887,-17.638465233275976,0.0002457474603809747,7.909311329927054e-7,7.4911486126011265e-6,0.0005384913600853535
0.015000000000000006,2137.171324167911,-849.1024095026966,620.3154343720574,2794.9024021926452,-746.9903936848083,983.1186868699442,1628.6527476394415,-671.9185425828558,-17.638475762730966,0.00026405878331584357,8.420132162363159e-7,8.613291559957593e-6,0.0005791542319631043
0.016000000000000007,2137.1714230827993,-849.099423350557,620.3153477500418,2794.902302201403,-746.9873020560107,983.1186776303008,1628.6527487157955,-671.919458091033,-17.638487012126642,0.0002825306330206073,7.640813279190949e-7,9.812022086689433e-6,0.0006202091627293849
0.017000000000000008,2137.1715284434113,-849.0962470981102,620.3152555948068,2794.9021956887004,-746.9840136552081,983.1186678043123,1628.6527498678856,-671.9204315704461,-17.638498980235443,0.0003011740912197246,8.04039749423276e-7,1.1086902733657842e-5,0.0006617590101778362
0.01800000000000001,2137.171640261569,-849.0928812168278,620.315157916594,2794.902082641542,-746.9805289783312,983.1186573937863,1628.6527510968865,-671.9214628193738,-17.638511665750364,0.00032000024205668283,8.417398677339927e-7,1.2437477882909181e-5,0.00070392081244614
0.01900000000000001,2137.171758549741,-849.0893262046952,620.3150547262251,2794.9019630462144,-746.9768485491867,983.1186464006328,1628.6527524040423,-671.9225516248007,-17.63852506729028,0.0003390201723383532,7.539407747822911e-7,1.3863263554071485e-5,0.000746825274445107
0.02000000000000001,2137.1718833209943,-849.0855825871066,620.3149460350702,2794.9018368883367,-746.9729729206238,983.1186348268596,1628.6527537906668,-671.9236977620496,-17.638539183405328,0.00035824497057757916,7.830396541190078e-7,1.5363745112880476e-5,0.0007906168133024816
0.02100000000000001,2137.1720145890604,-849.0816509140927,620.3148318550922,2794.9017041527927,-746.9689026711704,983.1186226745783,1628.6527552581442,-671.9249009959678,-17.638554012568814,0.0003776857284322023,8.115159822159506e-7,1.6938393026735343e-5,0.0008354537927032664
0.022000000000000013,2137.1721523682713,-849.07753176155,620.3147121988056,2794.9015648237983,-746.9646384066139,983.1186099459976,1628.6527568079277,-671.9261610804181,-17.638569553183956,0.0003973535396799074,8.376793060599434e-7,1.8586648240577534e-5,0.0008815075208422478
0.023000000000000013,2137.1722966735715,-849.0732257300361,620.3145870792866,2794.9014188848846,-746.9601807585873,983.1185966434253,1628.6527584415408,-671.9274777587989,-17.63858580358197,0.00041725950080044035,7.399457838158383e-7,2.0307930783719465e-5,0.0009289618099882663
0.024000000000000014,2137.1724475204524,-849.0687334459548,620.3144565101294,2794.9012663189696,-746.9555303861094,983.1185827692616,1628.6527601605753,-671.9288507635559,-17.63860276202908,0.00043741471094269855,7.597771606019666e-7,2.210163178597325e-5,0.0009780116380657033
0.025000000000000015,2137.172604925016,-849.0640555587943,620.3143205054913,2794.9011071082887,-746.9506879722322,983.1185683260046,1628.6527619666929,-671.9302798173674,-17.638620426718422,0.0004578302719760497,7.78509583228912e-7,2.3967129630681324e-5,0.0010288626670702163
0.026000000000000016,2137.1727689039103,-849.0591927422415,620.3141790800498,2794.9009412344635,-746.9456542255041,983.1185533162447,1628.652763861624,-671.9317646326815,-17.63863879577716,0.00047851728799496807,7.950593683747742e-7,2.5903776113013174e-5,0.0010817293023239996
0.027000000000000017,2137.1729394743256,-849.0541456933545,620.3140322490023,2794.900768678504,-746.9404298790233,983.118537742664,1628.6527658471675,-671.9333049120826,-17.638657867266083,0.00049948686619822,8.105433117535017e-7,2.791090183460923e-5,0.0011368332298658068
0.028000000000000018,2137.1731166539817,-849.0489151321021,620.3138800280569,2794.900589420824,-746.9350156899502,983.118521608034,1628.6527679251917,-671.9349003484988,-17.638677639180642,0.0005207501160008015,8.246814220807582e-7,2.998781919419019e-5,0.0011944019673267765
0.02900000000000002,2137.173300461109,-849.0435018009239,620.3137224334255,2794.900403441255,-746.9294124390412,983.1185049152156,1628.6527700976328,-671.9365506254043,-17.63869810945213,0.0005423181500782135,8.37127078478622e-7,3.213382038484428e-5,0.001254666800254625
0.03000000000000002,2137.1734909144366,-849.037906464214,620.3135594818119,2794.900210719065,-746.9236209301023,983.1184876671557,1628.6527723664954,-671.9382554170504,-17.63871927594888,0.0005642020823271977,8.483294588304363e-7,3.434817866608558e-5,0.0013178616743770672
0.03100000000000002,2137.173688033187,-849.0321299074618,620.3133911904133,2794.900011232958,-746.9176419890057,983.1184698668881,1628.6527747338523,-671.9400143888449,-17.638741136475836,0.0005864130302586543,7.344257859247433e-7,3.6630150778218504e-5,0.001384220370091533
0.03200000000000002,2137.1738918370047,-849.0261729383366,620.3132175768743,2794.8998049611487,-746.9114764651309,983.1184515175261,1628.6527772018435,-671.9418271969059,-17.638763688782046,0.0006089621136860072,7.417079847158004e-7,3.897896852947121e-5,0.0014539755877366835
0.03300000000000002,2137.1741023460263,-849.0200363838179,620.3130386593309,2794.899591881294,-746.9051252278874,983.1184326222683,1628.652779772677,-671.9436934892965,-17.638786930552495,0.0006318604538160663,7.468942148708124e-7,4.139386117900377e-5,0.00152735751168174
0.03400000000000002,2137.174319580802,-849.0137210912537,620.3128544563649,2794.899371970567,-746.8985891681298,983.1184131843922,1628.6527824486275,-671.9456129055854,-17.638810859415646,0.0006551191756623802,7.516934292244364e-7,4.387402956814219e-5,0.001604591553833668
0.035000000000000024,2137.174543562299,-849.0072279274369,620.3126649870027,2794.8991452056594,-746.8918691971018,983.1183932072535,1628.6527852320376,-671.9475850772576,-17.63883547294316,0.0006787494042008167,7.553824345678233e-7,4.641866501600237e-5,0.0016858985373851792
0.036000000000000025,2137.174774311879,-849.0005577781111,620.3124702707055,2794.898911562801,-746.8849662459173,983.118372694284,1628.6527881253157,-671.9496096279373,-17.638860768651075,0.0007027622682195667,7.573788909949404e-7,4.902694369378921e-5,0.0017714914530904907
0.037000000000000026,2137.1750118512846,-848.9937115474066,620.3122703273588,2794.8986710177737,-746.8778812649628,983.1183516489898,1628.6527911309379,-671.9516861736411,-17.638886744001294,0.0007271688992481246,7.583596985801224e-7,5.1698027006480255e-5,0.0018615762875061105
0.03800000000000003,2137.1752562026186,-848.9866901573265,620.3120651772616,2794.8984235459316,-746.8706152233515,983.11833007495,1628.6527942514456,-671.9538143230144,-17.63891339640273,0.0007519804260862284,7.579742321292459e-7,5.443106479175769e-5,0.0019563530806313884
0.03900000000000003,2137.175507388329,-848.9794945472007,620.3118548411167,2794.8981691222198,-746.863169108347,983.1183079758143,1628.6527974894461,-671.9559936775737,-17.638940723212755,0.000777207984279165,7.577135358948439e-7,5.722519354517561e-5,0.00205600962517819
0.04000000000000003,2137.175765431192,-848.9721256731426,620.3116393400198,2794.8979077211907,-746.8555439247867,983.1182853553014,1628.6528008476128,-671.9582238319539,-17.638968721738443,0.0008028627071364125,7.549922989374113e-7,6.007953880851955e-5,0.0021607284224874675
0.04100000000000003,2137.1760303542883,-848.9645845075013,620.3114186954488,2794.897639317023,-746.8477406945055,983.1182622171964,1628.6528043286842,-671.9605043741559,-17.638997389238046,0.0008289557316840312,7.523759622594776e-7,6.299321554681697e-5,0.002270680589169896
0.04200000000000003,2137.1763021809943,-848.956872038312,620.311192929253,2794.8973638835373,-746.8397604557492,983.11823856535,1628.652807935464,-671.9628348857929,-17.63902672292223,0.000855498193407541,7.485467653647273e-7,6.59653264052825e-5,0.0023860309157830778
0.04300000000000003,2137.1765809349577,-848.9489892687527,620.3109620636429,2794.8970813942183,-746.8316042626029,983.1182144036758,1628.6528116708198,-671.9652149423384,-17.63905671995551,0.0008825012299373217,7.431892816877958e-7,6.899497089674692e-5,0.0025069333102441527
0.04400000000000003,2137.1768666400812,-848.9409372165737,620.3107261211785,2794.89679182223,-746.8232731843875,983.1181897361485,1628.652815537684,-671.9676441133779,-17.639087377457635,0.0009099759811500742,7.373497697186772e-7,7.20812314420657e-5,0.002633533420584517
0.04500000000000003,2137.177159320507,-848.9327169135679,620.3104851247592,2794.8964951404355,-746.8147683050977,983.118164566802,1628.6528195390536,-671.9701219628523,-17.639118692504905,0.0009379335829493295,7.309072357984708e-7,7.522319214107854e-5,0.0027659716562523674
0.046000000000000034,2137.1774590005825,-848.9243294053964,620.3102390976037,2794.896191321426,-746.8060907232923,983.1181388997264,1628.6528236779875,-671.9726480491446,-17.63915066213322,0.0009663851751357869,8.485563045997381e-7,7.84199143352132e-5,0.002904376255096874
0.047000000000000035,2137.1777657048997,-848.9157757494709,620.309988063276,2794.8958803374867,-746.7972415495564,983.118112739071,1628.6528279576098,-671.9752219259909,-17.639183283332905,0.0009953418961972805,8.396420931544756e-7,8.167048129361809e-5,0.0030488706362913503
0.048000000000000036,2137.178079458194,-848.9070570167607,620.3097320456188,2794.895562160696,-746.7882219088602,983.1180860890343,1628.6528323811058,-671.9778431417302,-17.639216553059914,0.0010248148829833288,8.293894846360675e-7,8.497393958970162e-5,0.003199572097832495
0.04900000000000004,2137.1784002853824,-848.8981742896741,620.3094710687801,2794.895236762889,-746.7790329380204,983.1180589538681,1628.6528369517243,-671.980511240214,-17.639250468230628,0.0010548152739326068,8.187760192623502e-7,8.832934305220704e-5,0.0033565876905247228
0.05000000000000004,2137.178728211532,-848.8891286619025,620.3092051571933,2794.894904115688,-746.7696757856081,983.1180313378732,1628.6528416727756,-671.9832257608881,-17.639285025724888,0.0010853542028413875,8.068420847187537e-7,9.173575209261224e-5,0.0035200232767345183
0.05100000000000004,2137.1790632618436,-848.8799212378837,620.308934335566,2794.8945641905207,-746.7601516113832,983.1180032453987,1628.6528465476315,-671.9859862390324,-17.639320222387344,0.0011164428057854258,7.951026223397153e-7,9.519220150376198e-5,0.0036899732277899406
0.05200000000000004,2137.1794054616344,-848.8705531322385,620.3086586288696,2794.8942169586358,-746.7504615856982,983.1179746808385,1628.6528515797252,-671.9887922060104,-17.639356055028873,0.001148092213691533,7.825936929629114e-7,9.869774670298031e-5,0.0038665319870471696
0.05300000000000004,2137.1797548363215,-848.8610254692658,620.3083780623284,2794.8938623911235,-746.7406068889625,983.1179456486311,1628.652856772551,-671.9916431895002,-17.639392520427823,0.001182770063345598,7.689613716990457e-7,1.1106859939570549e-11,0.007363681504850022
0.05400000000000004,2137.180111411443,-848.8513393815091,620.3080926613828,2794.893500458904,-746.7305887101522,983.117916153254,1628.6528621296497,-671.994538713981,-17.639429615334915,0.0012156740059466532,7.547291690849208e-7,5.5279042037283424e-12,0.004353427438114748
0.05500000000000004,2137.1804752125304,-848.8414960117715,620.3078024517547,2794.893131132819,-746.7204082488754,983.1178861992294,1628.6528676546468,-671.9974783002662,-17.639467336464616,0.0012491744003208143,7.406998699867378e-7,7.222036249882362e-12,0.004554822396110163
0.05600000000000004,2137.1808462652016,-848.831496510155,620.3075074593643,2794.892754383578,-746.710066712302,983.1178557911157,1628.652873351216,-672.0004614664108,-17.639505680505994,0.0012832823896576477,7.26210939639237e-7,1.0081220698195028e-11,0.004763157430547878
0.057000000000000044,2137.1812245950937,-848.8213420347174,620.3072077103336,2794.892370181813,-746.6995653159161,983.1178249335061,1628.6528792230895,-672.003487727562,-17.639544644122637,0.0013180091062399769,8.37774077135681e-7,1.1083821547959006e-11,0.004978502962213896
0.058000000000000045,2137.181610227905,-848.8110337494088,620.3069032310142,2794.8919784980326,-746.6889052810303,983.1177936310326,1628.6528852740587,-672.0065565968401,-17.639584223947196,0.0013533656821965276,8.19736780605487e-7,1.1797115213398451e-11,0.005200920877671512
0.059000000000000045,2137.182003189295,-848.8005728259054,620.3065940479197,2794.8915793027295,-746.6780878371833,983.1177618883552,1628.6528915079725,-672.0096675845775,-17.63962441659289,0.0013893632420950346,8.016763131191499e-7,9.37588335423852e-12,0.0054304712212150975
0.060000000000000046,2137.182403504925,-848.7899604415242,620.3062801877538,2794.891172566335,-746.6671142196283,983.1177297101665,1628.652897928737,-672.0128201992055,-17.639665218648044,0.0014260129078916307,7.832243068155515e-7,8.194344090228674e-12,0.005667208486613083
0.06100000000000005,2137.1828112004305,-848.7791977791662,620.3059616773918,2794.89075825925,-746.6559856693509,983.1176971011882,1628.6529045403158,-672.0160139472963,-17.639706626678862,0.0014633258003331976,7.645619646617488e-7,8.92738151487766e-12,0.005911181997237029
0.06200000000000005,2137.1832263014057,-848.7682860267865,620.3056385438688,2794.890336351862,-746.6447034325088,983.1176640661693,1628.6529113467288,-672.0192483337898,-17.639748637230884,0.0015013130262454238,7.452589570720986e-7,1.0548328688527077e-11,0.0061624479996497785
0.06300000000000004,2137.1836488333893,-848.7572263769557,620.3053108143723,2794.889906814555,-746.6332687599701,983.117630609884,1628.652918352052,-672.0225228621948,-17.639791246830093,0.0015399856896310552,7.266747324561897e-7,7.023243259839911e-12,0.006421051197494385
0.06400000000000004,2137.1840788218365,-848.7460200267485,620.3049785162212,2794.889469617744,-746.6216829072714,983.1175967371294,1628.652925560416,-672.0258370346396,-17.63983445198593,0.0015793548980873003,8.365575368261068e-7,1.4408898087587884e-11,0.006687025762578105
0.06500000000000004,2137.184516292163,-848.734668175751,620.3046416768968,2794.8890247318254,-746.6099471322025,983.117562452729,1628.6529329760076,-672.0291903527282,-17.639878249185436,0.0016194317328718283,8.133551836794671e-7,1.5141782664195384e-11,0.0069604310564056375
0.06600000000000004,2137.1849612696437,-848.7231720279493,620.3043003239734,2794.888572127285,-746.5980626972735,983.1175277615223,1628.6529406030675,-672.0325823167484,-17.639922634905055,0.0016602272861429028,7.920836479407572e-7,1.1471005552877819e-11,0.007241289441966982
0.06700000000000005,2137.1854137794594,-848.7115327896994,620.3039544851496,2794.888111774646,-746.5860308672512,983.1174926683694,1628.6529484458902,-672.0360124265376,-17.63996760560463,0.001701752631625187,7.692039714989105e-7,9.809953485222265e-12,0.007529645280701638
0.06800000000000005,2137.185873846669,-848.6997516697015,620.3036041882285,2794.8876436445034,-746.573852909218,983.1174571781474,1628.652956508823,-672.0394801815005,-17.64001315773046,0.0017440188427929988,7.473240171945274e-7,1.1997386434598353e-11,0.007825526616248222
0.06900000000000005,2137.186341496197,-848.6878298785576,620.3032494611098,2794.8871677075317,-746.561530092099,983.1174212957493,1628.6529647962668,-672.0429850808041,-17.640059287716333,0.0017870369799853404,7.249859569474712e-7,4.3562676271668786e-12,0.008128968927960086
0.07000000000000005,2137.1868167528064,-848.6757686287559,620.3028903317703,2794.8866839345155,-746.5490636867296,983.1173850260807,1628.6529733126738,-672.046526623391,-17.640105991986413,0.0018308180924078237,8.328787191026875e-7,1.3099706039075993e-11,0.00844000030463825
0.07100000000000005,2137.187299641148,-848.663569132708,620.3025268282965,2794.8861922962988,-746.5364549634631,983.1173483740642,1628.6529820625487,-672.0501043088174,-17.640153266949124,0.0018753732270835452,8.075473636748195e-7,1.393072929162222e-11,0.00875864590694833
0.07200000000000005,2137.1877901856574,-848.6512326046802,620.302158978815,2794.8856927638917,-746.5237051946912,983.1173113446293,1628.652991050447,-672.0537176364385,-17.640201109009144,0.001920713412264975,7.827630768564264e-7,1.3432723502180567e-11,0.009084933882570284
0.07300000000000005,2137.1882884106053,-848.638760258844,620.3017868115246,2794.8851853084175,-746.5108156524643,983.1172739427163,1628.653000280974,-672.0573661062404,-17.640249514561106,0.0019668496783552193,7.573498413432292e-7,9.778466123788427e-12,0.009418878273668671
0.07400000000000005,2137.1887943400716,-848.6261533092821,620.3014103546792,2794.8846699011397,-746.49778760858,983.1172361732741,1628.6530097587852,-672.0610492188418,-17.640298479992463,0.0020137930332678887,7.323826651975628e-7,9.504647732134568e-12,0.009760507552167121
0.07500000000000005,2137.18930799792,-848.6134129700059,620.3010296365683,2794.884146513491,-746.484622334683,983.1171980412564,1628.6530194885852,-672.0647664754923,-17.640348001686384,0.0020615544801391673,8.414652760166196e-7,1.3387296840295958e-11,0.01010983642643659
0.07600000000000005,2137.18982940785,-848.6005404530492,620.3006446855524,2794.883615117017,-746.4713210999264,983.1171595516278,1628.6530294751283,-672.0685173788826,-17.6403980760151,0.00211014500826715,8.131678756838162e-7,1.3580802736086948e-11,0.010466883232960527
0.07700000000000005,2137.1903585932937,-848.5875369704439,620.3002555299911,2794.8830756834855,-746.4578851735525,983.1171207093513,1628.6530397232161,-672.0723014323107,-17.640448699352387,0.002159575594657159,7.857308760085317e-7,7.142269127619025e-12,0.010831661177798525
0.07800000000000006,2137.1908955774697,-848.5744037323111,620.2998621982789,2794.8825281848276,-746.4443158225478,983.1170815193949,1628.6530502376977,-672.0761181404923,-17.640499868066815,0.0022098572090354473,7.581423716770859e-7,1.3691915854067183e-11,0.011204179587698149
0.07900000000000006,2137.191440383357,-848.5611419469285,620.299464718827,2794.881972593169,-746.4306143117974,983.117041986728,1628.653061023469,-672.0799670095381,-17.640551578524526,0.00226100080292771,7.319392398886523e-7,1.2064982274370988e-11,0.011584454224626823
0.08000000000000006,2137.191993033689,-848.5477528204102,620.2990631200572,2794.8814088808335,-746.416781903747,983.1170021163202,1628.6530720854726,-672.0838475470911,-17.640603827090136,0.00231301731677832,7.053618253217292e-7,9.377657450573672e-12,0.01197249083971421
0.08100000000000006,2137.192553550928,-848.5342375567368,620.298657430383,2794.880837020371,-746.4028198585194,983.1169619131384,1628.653083428696,-672.0877592623107,-17.640656610129575,0.002365917678531918,8.100187994727509e-7,1.0922413806047141e-11,0.012368294979041747
0.08200000000000006,2137.19312195732,-848.5205973559952,620.2982476782462,2794.880256984502,-746.3887294317326,983.1169213821526,1628.653095058173,-672.0917016666283,-17.64070992400326,0.002419712799245439,7.805715135552525e-7,1.9941345965511062e-11,0.012771879467835935
0.08300000000000006,2137.193698274794,-848.5068334163119,620.2978338920472,2794.87966874622,-746.3745118770292,983.1168805283238,1628.653106978981,-672.0956742729213,-17.640763765078443,0.0024744135816318017,7.515379778154023e-7,1.536330009694301e-11,0.013183235180583456
0.08400000000000006,2137.1942825250167,-848.4929469320681,620.2974161001799,2794.8790722787367,-746.3601684438675,983.1168393566112,1628.6531191962413,-672.0996765962748,-17.640818129722255,0.0025300309026518035,7.232567752739876e-7,1.0385277995256154e-11,0.01360238008376441
0.08500000000000006,2137.1948747293563,-848.4789390943647,620.2969943310053,2794.8784675555203,-746.3457003781771,983.1167978719659,1628.6531317151182,-672.1037081537818,-17.640873014306482,0.002586575631665058,8.311852841526088e-7,1.1861482001275533e-11,0.014029304748634189
0.08600000000000006,2137.195474908937,-848.464811089251,620.296568612889,2794.877854550238,-746.3311089201583,983.1167560793378,1628.6531445408195,-672.1077684652976,-17.640928415200282,0.0026440586297796476,7.991760017516134e-7,1.3018867035602727e-11,0.014464002673483722
0.08700000000000006,2137.1960830845383,-848.450564099763,620.2961389741286,2794.8772332368617,-746.3163953069397,983.116713983664,1628.6531576785944,-672.1118570525716,-17.64098432878303,0.0027024907232876573,7.6808138500675e-7,1.2955233658557104e-11,0.014906489236594012
0.08800000000000006,2137.1966992766534,-848.4361993041251,620.2957054429933,2794.876603589608,-746.3015607703423,983.116671589875,1628.6531711337334,-672.1159734400114,-17.641040751436904,0.002761882737968947,7.377726837612041e-7,2.386306869188617e-11,0.015356743610633853
0.08900000000000007,2137.197323505467,-848.4217178758964,620.2952680477069,2794.875965582959,-746.2866065371195,983.116628902891,1628.653184911568,-672.1201171546176,-17.64109767954966,0.0028222454791014063,7.078164466173992e-7,1.877642541380988e-11,0.015814762787152978
0.09000000000000007,2137.1979557908357,-848.4071209841286,620.2948268164319,2794.8753191916894,-746.2715338292105,983.1165859276205,1628.6531990174688,-672.1242877259172,-17.641155109517246,0.0028835897274203494,8.143168506517267e-7,1.7885398826588098e-11,0.01628055072874492
0.09100000000000007,2137.1985961523455,-848.3924097916306,620.294381777308,2794.8746643908,-746.2563438615746,983.1165426689652,1628.6532134568483,-672.1284846866977,-17.64121303773643,0.0029459262583325305,7.812648246846564e-7,1.0668544197516035e-11,0.016754086295267454
0.09200000000000007,2137.199244609212,-848.3775854570233,620.2939329583805,2794.874001155626,-746.2410378448675,983.1164991318095,1628.653228235156,-672.1327075721314,-17.641271460617652,0.00300926581263982,7.488572986341025e-7,3.254745828995002e-11,0.01723537380335019
