t,x1,y1,z1,x2,y2,z2,x3,y3,z3,xd1,yd1,zd1,xd2,yd2,zd2,xd3,yd3,zd3,PosConstrNorm,VelConstrNorm,AccConstrNorm
0.4740000000000003,2989.9652251856955,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-6.727428987803322e-14,1.1075411504477369e-13,1.0261978291499456e-13,-2.5282998175063855e-14,-3.8822800466898515e-29,-7.518759860834014e-14,-8.101407855256263e-14,-4.668832287981405e-29,6.703372285642374,14.142135623730939,1.0841121705025436e-13
0.4840000000000003,2990.0652251856955,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-5.1669003486255135e-14,1.0967023529477248e-13,9.742027916454906e-14,-2.8341485731622385e-14,-4.0335013233514035e-29,-6.692178086509981e-14,-5.604866383811696e-14,-4.769297605920758e-29,6.844793641879555,14.14213562373094,5.708747743451732e-14
0.4940000000000003,2990.1652251856954,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-5.018580405295828e-14,1.0792602727911614e-13,9.287079293496915e-14,-2.4158347884976724e-14,-4.198367211175272e-29,-6.624217085669402e-14,-5.6065339654402727e-14,-4.8479552863845996e-29,6.986214998116735,14.14213562373094,7.65552248884915e-14
0.5040000000000003,2990.2652251856953,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-4.8444518405566077e-14,1.134251469288685e-13,9.68559336653319e-14,-2.262133284869801e-14,-4.3860822330844804e-29,-7.69291087932627e-14,-5.611839715067692e-14,-4.9963878783041806e-29,7.127636354353917,14.14213562373094,4.358927545687492e-14
0.5140000000000003,2990.365225185695,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-3.867986348143208e-14,1.0526544867674989e-13,9.622435107357568e-14,-1.9326044887300088e-14,-4.450838181397872e-29,-8.198582050536804e-14,-4.347208757045347e-14,-5.017754755897246e-29,7.269057710591097,14.142135623730939,5.208169815807776e-14
0.5240000000000004,2990.465225185695,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-4.6116264603471525e-14,1.0927735247885481e-13,9.563429598122334e-14,-2.3868259147672308e-14,-4.5337380327115866e-29,-7.925510376463261e-14,-4.853972915162222e-14,-5.062348383215278e-29,7.4104790668282785,14.14213562373094,5.813867193857361e-14
0.5340000000000004,2990.565225185695,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-4.4901219508703743e-14,1.1311013804325525e-13,8.62541518587918e-14,-2.3519606388179656e-14,-4.6742004171215235e-29,-7.471478131616598e-14,-5.056462737741621e-14,-5.213248747621409e-29,7.551900423065459,14.142135623730939,6.020030281217022e-14
0.5440000000000004,2990.665225185695,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-5.309599440027276e-14,1.1877519578070167e-13,9.030861639777438e-14,-2.766698867707247e-14,-4.801428421608032e-29,-7.999023325174023e-14,-5.978648566285431e-14,-5.333247683505223e-29,7.693321779302639,14.142135623730939,6.749698088373211e-14
0.5540000000000004,2990.765225185695,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-6.261623559188093e-14,1.2775984123258977e-13,9.21928360156613e-14,-2.7592921655987816e-14,-4.8284379604784903e-29,-7.942125922639962e-14,-7.541569007416281e-14,-5.176461379568419e-29,7.834743135539821,14.142135623730939,7.672149972765521e-14
0.5640000000000004,2990.8652251856947,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-6.3121971581494e-14,1.3577564731800516e-13,9.289512770259278e-14,-2.9466822125888636e-14,-4.922271330381058e-29,-8.148931135461155e-14,-7.674766110793572e-14,-4.847969666404975e-29,7.976164491777002,14.142135623730939,1.8382261204739699e-13
0.5740000000000004,2990.9652251856946,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.322006649247205e-14,1.3539676489688162e-13,8.72620074098554e-14,-3.245361855660592e-14,-5.071395233213112e-29,-6.128831958356036e-14,-8.817527763136533e-14,-4.617605768479611e-29,8.117585848014182,14.142135623730939,2.0440795250226688e-13
0.5840000000000004,2991.0652251856945,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.74308671208942e-14,1.3634975587603904e-13,1.0684152144515623e-13,-2.795138536631047e-14,-5.242396552243889e-29,-8.767883421678305e-14,-9.271868748128356e-14,-4.487445454861148e-29,8.259007204251365,14.142135623730939,5.773739396298011e-14
0.5940000000000004,2991.1652251856945,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.603319462247982e-14,1.4589030153523628e-13,1.0089646157157643e-13,-2.5496868350700697e-14,-5.446432175245693e-29,-7.842896370780986e-14,-1.1334918615754655e-13,-4.3468644475151903e-29,8.400428560488544,14.142135623730939,7.6084764339386e-14
0.6040000000000004,2991.2652251856944,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.15379740112107e-14,1.4782341072317045e-13,9.402695645869815e-14,-2.4724944611418917e-14,-5.642303432311462e-29,-7.62499087764043e-14,-1.094420539501554e-13,-4.152924340072557e-29,8.541849916725726,14.142135623730939,2.3828952847232836e-14
0.6140000000000004,2991.3652251856943,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.797760635292252e-14,1.4966904897574509e-13,9.39768226208064e-14,-2.464637608178045e-14,-5.875445309469289e-29,-8.406907888715047e-14,-1.188252864802152e-13,-4.071179869747126e-29,8.683271272962905,14.142135623730937,9.590588329799755e-14
0.6240000000000004,2991.465225185694,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.233978174185152e-14,1.455371912101193e-13,8.538807349298853e-14,-2.4170179825789443e-14,-6.054596897094936e-29,-6.971679294309673e-14,-1.131717241916251e-13,-3.7288175725604385e-29,8.824692629200088,14.142135623730937,5.3002003094106045e-14
0.6340000000000005,2991.565225185694,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.845734269509145e-14,1.5104494869025655e-13,8.278477634887812e-14,-2.527553164477254e-14,-6.257700652357334e-29,-6.595133052319472e-14,-1.0637611337642987e-13,-3.3850360000622095e-29,8.966113985437268,14.142135623730937,9.442803136792502e-14
0.6440000000000005,2991.665225185694,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.885710211452805e-14,1.457566090456211e-13,8.726158887083049e-14,-2.564124632781186e-14,-6.464853438444744e-29,-7.837944717805572e-14,-1.0140523525889417e-13,-3.1550369925914746e-29,9.10753534167445,14.142135623730937,1.0318978661244363e-13
0.6540000000000005,2991.765225185694,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.943898690086818e-14,1.4498813839306893e-13,9.151860825833816e-14,-2.4349633841051692e-14,-6.647754584785803e-29,-7.859432161682219e-14,-1.0387931750878721e-13,-2.8988633500596725e-29,9.24895669791163,14.142135623730937,1.0459927486695824e-13
0.6640000000000005,2991.865225185694,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.655081733810958e-14,1.4956863140520348e-13,1.0215742971233012e-13,-3.123837422899416e-14,-6.846754906648708e-29,-7.824420140941746e-14,-1.0396361693973498e-13,-2.6520727064237233e-29,9.39037805414881,14.142135623730937,7.689653477067057e-14
0.6740000000000005,2991.9652251856937,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.998941308328771e-14,1.5599235060815137e-13,1.0234013439150367e-13,-2.750017296318604e-14,-7.069837511565335e-29,-8.535089149006342e-14,-1.1463273747136226e-13,-2.610068871312388e-29,9.531799410385991,14.142135623730935,1.7666714585358362e-13
0.6840000000000005,2992.0652251856936,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.46590637547012e-14,1.471690472911718e-13,1.013799986271826e-13,-3.3428633093013866e-14,-7.292935258964667e-29,-7.268521025506537e-14,-9.99514508544449e-14,-2.580099564671898e-29,9.673220766623173,14.142135623730937,1.0979098551204189e-13
0.6940000000000005,2992.1652251856935,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.117447236310895e-14,1.480735286209705e-13,9.871051787751792e-14,-3.321941340175297e-14,-7.41777428382337e-29,-6.159983799292089e-14,-9.86777565332832e-14,-2.4330032236558262e-29,9.814642122860354,14.142135623730937,4.5238808094335627e-14
0.7040000000000005,2992.2652251856935,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.780599963565054e-14,1.4963408419875126e-13,9.337458478500424e-14,-3.12359338996557e-14,-7.600755485887524e-29,-5.955032010107291e-14,-1.001180642923902e-13,-2.435748423329829e-29,9.956063479097534,14.142135623730935,8.831324879792276e-14
0.7140000000000005,2992.3652251856934,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.390773493098381e-14,1.4408950503092704e-13,1.0430653984902337e-13,-2.665860216195638e-14,-7.794446243255033e-29,-6.874470797736371e-14,-1.0765288934695715e-13,-2.2900253085386312e-29,10.097484835334715,14.142135623730937,9.102589088064218e-14
0.7240000000000005,2992.4652251856933,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.445823327147434e-14,1.3512817610349762e-13,9.670458669116831e-14,-2.5182946638201936e-14,-8.058362243678527e-29,-5.513261036473568e-14,-9.242736668420827e-14,-2.2246078769611444e-29,10.238906191571896,14.142135623730937,1.833318525910237e-14
0.7340000000000005,2992.565225185693,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.098388741739865e-14,1.4407544308756676e-13,1.0250113287912861e-13,-2.85121013870438e-14,-8.338374728998844e-29,-6.107208772215168e-14,-8.765111173594074e-14,-2.295373544529897e-29,10.380327547809078,14.142135623730935,1.2854296752917676e-13
0.7440000000000005,2992.665225185693,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-6.742930335340196e-14,1.3927794893661582e-13,9.470087889837537e-14,-2.7883646665863818e-14,-8.663402603514065e-29,-4.441335148436834e-14,-7.960176412275159e-14,-2.590644222994125e-29,10.521748904046257,14.142135623730937,5.988616369276987e-14
0.7540000000000006,2992.765225185693,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-6.856225150251052e-14,1.41721649991092e-13,1.0353323538444027e-13,-2.946484939509425e-14,-8.998508944587262e-29,-5.90540589942901e-14,-8.052714658636432e-14,-2.553241837511582e-29,10.663170260283438,14.142135623730935,7.072342632245499e-14
0.7640000000000006,2992.865225185693,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.345427961992712e-14,1.4738520688008002e-13,1.0851732153204754e-13,-3.389528338567552e-14,-9.283421841253272e-29,-5.5036306113334416e-14,-8.5201394827838e-14,-2.838878934924428e-29,10.80459161652062,14.142135623730933,1.595654680959714e-13
0.7740000000000006,2992.965225185693,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.026078758826381e-14,1.4589957831306795e-13,1.1885850172659352e-13,-3.167994318699282e-14,-9.590972890656153e-29,-7.02335472488532e-14,-8.084264460791885e-14,-2.9206111572131574e-29,10.9460129727578,14.142135623730933,5.40099727999554e-14
0.7840000000000006,2993.0652251856927,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.714270356452979e-14,1.4874256163318088e-13,1.2643913579100792e-13,-3.613808889972164e-14,-9.900528801012694e-29,-6.299076727761765e-14,-8.80003643400608e-14,-2.996887699068953e-29,11.087434328994982,14.142135623730935,5.406496152870647e-14
0.7940000000000006,2993.1652251856926,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.477853251308375e-14,1.5081902114765752e-13,1.2655309782486315e-13,-3.683106623485936e-14,-1.023139823295788e-28,-6.788897016171608e-14,-8.536393650081031e-14,-3.049863235902863e-29,11.228855685232162,14.142135623730935,1.2546793921253518e-13
0.8040000000000006,2993.2652251856925,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.099781117439633e-14,1.4483777214319506e-13,1.2971639845353788e-13,-3.62891140959239e-14,-1.0465557567719084e-28,-7.639300368748104e-14,-8.147483060862257e-14,-2.961044105416114e-29,11.370277041469343,14.142135623730935,4.252913424259913e-14
0.8140000000000006,2993.3652251856925,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.10035829078284e-14,1.4522983280049165e-13,1.289898755701031e-13,-3.7066968311539407e-14,-1.0693977330331263e-28,-7.89866397480733e-14,-7.881798393201657e-14,-3.1808729142895694e-29,11.511698397706523,14.142135623730933,6.108604624614097e-14
0.8240000000000006,2993.4652251856924,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.312894922228198e-14,1.5273320683586688e-13,1.234535872927238e-13,-4.503193484434753e-14,-1.089993283892653e-28,-7.314090820796234e-14,-7.412654217536601e-14,-3.129569395793964e-29,11.653119753943704,14.142135623730933,1.4305687665823564e-13
0.8340000000000006,2993.5652251856923,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.610965974067025e-14,1.500447651724413e-13,1.1106012515137471e-13,-4.7270549915250514e-14,-1.108284690851082e-28,-6.376081121078025e-14,-7.460076402552587e-14,-3.307381544359536e-29,11.794541110180885,14.142135623730933,6.313458349498248e-14
0.8440000000000006,2993.665225185692,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.047554994930653e-14,1.5622028651257223e-13,1.1813290232894583e-13,-5.0648013861056346e-14,-1.1225221925604342e-28,-7.007263834490365e-14,-7.947695719672259e-14,-3.277547323627688e-29,11.935962466418067,14.142135623730933,4.8280820540475454e-14
0.8540000000000006,2993.765225185692,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.628434423979102e-14,1.6250474394493076e-13,1.0268303443462229e-13,-5.453613713391472e-14,-1.1367541753833536e-28,-5.6296509514107185e-14,-8.789168171189221e-14,-3.178696770350792e-29,12.077383822655248,14.142135623730933,1.0391491991546355e-13
0.8640000000000007,2993.865225185692,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.047307084901462e-14,1.5667546291660742e-13,9.717473339525727e-14,-5.402001340352186e-14,-1.149748793778829e-28,-4.6689063669205044e-14,-7.791533093817676e-14,-3.058355420459176e-29,12.218805178892428,14.142135623730933,6.606393470690366e-14
0.8740000000000007,2993.965225185692,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.925633881709685e-14,1.5646760447131268e-13,9.087265131385316e-14,-5.085947285335586e-14,-1.158894861617294e-28,-3.6368842642989234e-14,-8.014105892194277e-14,-2.830455388619713e-29,12.360226535129609,14.14213562373093,7.852390408239951e-14
0.8840000000000007,2994.065225185692,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.707544806954592e-14,1.5459508133140666e-13,8.914128642611933e-14,-4.758884285396712e-14,-1.1778031434805574e-28,-3.3503421075077664e-14,-7.610175331870112e-14,-2.831391602164173e-29,12.50164789136679,14.14213562373093,1.0486394892440661e-13
0.8940000000000007,2994.1652251856917,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.717016678656841e-14,1.5093194692989705e-13,9.92222792116986e-14,-4.703158813292527e-14,-1.1982023726725236e-28,-4.547456066912827e-14,-7.289512506027428e-14,-2.838101619722202e-29,12.64306924760397,14.142135623730933,5.6010898283357514e-14
0.9040000000000007,2994.2652251856916,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.982268278130368e-14,1.5915260570509063e-13,9.726622600293289e-14,-4.985556794831752e-14,-1.212059757625838e-28,-5.2075088806448166e-14,-7.596626983663385e-14,-2.5646092361890395e-29,12.784490603841151,14.14213562373093,6.891108755194451e-14
0.9140000000000007,2994.3652251856915,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.866068919741613e-14,1.6068287808406786e-13,9.230380557130771e-14,-4.8842512584701903e-14,-1.229956906128198e-28,-4.505538443583506e-14,-8.817794185708578e-14,-2.490691643692178e-29,12.925911960078333,14.14213562373093,6.953487597428225e-14
0.9240000000000007,2994.4652251856915,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.450237291931942e-14,1.4671876321835092e-13,9.130164174256044e-14,-4.6262282676780876e-14,-1.2477685207349482e-28,-3.2401866445838326e-14,-7.23540306989753e-14,-2.841875216186e-29,13.067333316315514,14.142135623730933,1.1421595088135118e-13
0.9340000000000007,2994.5652251856914,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-7.922404783047906e-14,1.5089009395138554e-13,9.560663237466567e-14,-4.930381097223889e-14,-1.2667790287766588e-28,-3.593942921733713e-14,-7.60009473643339e-14,-2.873523537799448e-29,13.208754672552693,14.14213562373093,3.076492505312926e-14
0.9440000000000007,2994.6652251856913,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-8.683771290085316e-14,1.619524322647962e-13,1.0411326631810547e-13,-5.056909461507673e-14,-1.2787494956098353e-28,-4.3443745773150396e-14,-8.61292164856161e-14,-2.690173588682558e-29,13.350176028789875,14.14213562373093,8.067090923886579e-14
0.9540000000000007,2994.765225185691,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-9.381779781237705e-14,1.651717397247288e-13,1.1259874335502407e-13,-5.029191620581422e-14,-1.2995136998105702e-28,-5.687573884130953e-14,-9.407937099514375e-14,-2.608797336816462e-29,13.491597385027056,14.142135623730933,1.5003570949080663e-13
0.9640000000000007,2994.865225185691,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-1.0480492889932353e-13,1.8181626980760945e-13,1.2140477832329656e-13,-5.45715233391262e-14,-1.3145042966301306e-28,-6.665170799877657e-14,-1.1326357810779774e-13,-2.345955335517015e-29,13.633018741264237,14.14213562373093,3.246135402631916e-14
0.9740000000000008,2994.965225185691,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-9.913779798675361e-14,1.7773105697318082e-13,1.2174221674427156e-13,-5.230757222160112e-14,-1.3345759828963512e-28,-6.779187515064852e-14,-1.0329140377788935e-13,-2.4676235366882922e-29,13.774440097501417,14.14213562373093,5.128294446947341e-14
0.9840000000000008,2995.065225185691,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-9.678949719883578e-14,1.6913945740236106e-13,1.1510336205192083e-13,-4.829714711206922e-14,-1.3547012920876533e-28,-6.595282017437861e-14,-1.0110260029639423e-13,-2.3205436364008935e-29,13.915861453738598,14.14213562373093,3.617949141782915e-14
0.9940000000000008,2995.165225185691,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-1.1122826985743382e-13,1.7573559923052263e-13,1.2553364740467663e-13,-4.9452094077267116e-14,-1.371284670146384e-28,-7.564782712989371e-14,-1.185792883688869e-13,-2.1937224100192182e-29,14.05728280997578,14.14213562373093,1.9978759924379443e-13
1.0040000000000007,2995.2652251856907,-1000.9736541954,634.2367244142,3603.1181651241,-851.633617828,999.1776716127,2480.3079789101,-831.6969825016,-16.6079173541,10.0,-1.1277450128420891e-13,1.7456440219959556e-13,1.298880116354208e-13,-5.57567962051582e-14,-1.3879033596689077e-28,-7.184683520440986e-14,-1.1459652848383013e-13,-1.9225025409498953e-29,14.198704166212961,14.14213562373093,5.62983748396953e-14
