
".2.Last_Run.request_POS_doorcm.TIME"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U1"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U2"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U3"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U4"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U5"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U6"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U7"	".MODEL_CLOSE_ST2.Last_Run.request_POS_doorcm.U8"
8.000000e-02	0.000000e+00	2.986025e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.044904e-17	-9.257376e-18
8.100000e-02	0.000000e+00	2.986035e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.046725e-17	-9.257376e-18
8.200000e-02	0.000000e+00	2.986045e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.048545e-17	-9.257376e-18
8.300000e-02	0.000000e+00	2.986055e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.050365e-17	-9.257376e-18
8.400000e-02	0.000000e+00	2.986065e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.052185e-17	-9.257376e-18
8.500000e-02	0.000000e+00	2.986075e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.054005e-17	-9.257376e-18
8.600000e-02	0.000000e+00	2.986085e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.055825e-17	-9.257376e-18
8.700000e-02	0.000000e+00	2.986095e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.057646e-17	-9.257376e-18
8.800000e-02	0.000000e+00	2.986105e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.059466e-17	-9.257376e-18
8.900000e-02	0.000000e+00	2.986115e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.061286e-17	-9.257376e-18
9.000000e-02	0.000000e+00	2.986125e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.063106e-17	-9.257376e-18
9.100000e-02	0.000000e+00	2.986135e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.064926e-17	-9.257376e-18
9.200000e-02	0.000000e+00	2.986145e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.066746e-17	-9.257376e-18
9.300000e-02	0.000000e+00	2.986155e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.068567e-17	-9.257376e-18
9.400000e-02	0.000000e+00	2.986165e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.070387e-17	-9.257376e-18
9.500000e-02	0.000000e+00	2.986175e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.072207e-17	-9.257376e-18
9.600000e-02	0.000000e+00	2.986185e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.074027e-17	-9.257376e-18
9.700000e-02	0.000000e+00	2.986195e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.075847e-17	-9.257376e-18
9.800000e-02	0.000000e+00	2.986205e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.077667e-17	-9.257376e-18
9.900000e-02	0.000000e+00	2.986215e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.079488e-17	-9.257376e-18
1.000000e-01	0.000000e+00	2.986225e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.081308e-17	-9.257376e-18
1.010000e-01	0.000000e+00	2.986235e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.083128e-17	-9.257376e-18
1.020000e-01	0.000000e+00	2.986245e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.084948e-17	-9.257376e-18
1.030000e-01	0.000000e+00	2.986255e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.086768e-17	-9.257376e-18
1.040000e-01	0.000000e+00	2.986265e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.088588e-17	-9.257376e-18
1.050000e-01	0.000000e+00	2.986275e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.090409e-17	-9.257376e-18
1.060000e-01	0.000000e+00	2.986285e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.092229e-17	-9.257376e-18
1.070000e-01	0.000000e+00	2.986295e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.094049e-17	-9.257376e-18
1.080000e-01	0.000000e+00	2.986305e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.095869e-17	-9.257376e-18
1.090000e-01	0.000000e+00	2.986315e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.097689e-17	-9.257376e-18
1.100000e-01	0.000000e+00	2.986325e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.099509e-17	-9.257376e-18
1.110000e-01	0.000000e+00	2.986335e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.101330e-17	-9.257376e-18
1.120000e-01	0.000000e+00	2.986345e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.103150e-17	-9.257376e-18
1.130000e-01	0.000000e+00	2.986355e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.104970e-17	-9.257376e-18
1.140000e-01	0.000000e+00	2.986365e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.106790e-17	-9.257376e-18
1.150000e-01	0.000000e+00	2.986375e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.108610e-17	-9.257376e-18
1.160000e-01	0.000000e+00	2.986385e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.110430e-17	-9.257376e-18
1.170000e-01	0.000000e+00	2.986395e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.112251e-17	-9.257376e-18
1.180000e-01	0.000000e+00	2.986405e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.114071e-17	-9.257376e-18
1.190000e-01	0.000000e+00	2.986415e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.115891e-17	-9.257376e-18
1.200000e-01	0.000000e+00	2.986425e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.117711e-17	-9.257376e-18
1.210000e-01	0.000000e+00	2.986435e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.119531e-17	-9.257376e-18
1.220000e-01	0.000000e+00	2.986445e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.121351e-17	-9.257376e-18
1.230000e-01	0.000000e+00	2.986455e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.123171e-17	-9.257376e-18
1.240000e-01	0.000000e+00	2.986465e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.124992e-17	-9.257376e-18
1.250000e-01	0.000000e+00	2.986475e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.126812e-17	-9.257376e-18
1.260000e-01	0.000000e+00	2.986485e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.128632e-17	-9.257376e-18
1.270000e-01	0.000000e+00	2.986495e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.130452e-17	-9.257376e-18
1.280000e-01	0.000000e+00	2.986505e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.132272e-17	-9.257376e-18
1.290000e-01	0.000000e+00	2.986515e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.134092e-17	-9.257376e-18
1.300000e-01	0.000000e+00	2.986525e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.135913e-17	-9.257376e-18
1.310000e-01	0.000000e+00	2.986535e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.137733e-17	-9.257376e-18
1.320000e-01	0.000000e+00	2.986545e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.139553e-17	-9.257376e-18
1.330000e-01	0.000000e+00	2.986555e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.141373e-17	-9.257376e-18
1.340000e-01	0.000000e+00	2.986565e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.143193e-17	-9.257376e-18
1.350000e-01	0.000000e+00	2.986575e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.145013e-17	-9.257376e-18
1.360000e-01	0.000000e+00	2.986585e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.146834e-17	-9.257376e-18
1.370000e-01	0.000000e+00	2.986595e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.148654e-17	-9.257376e-18
1.380000e-01	0.000000e+00	2.986605e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.150474e-17	-9.257376e-18
1.390000e-01	0.000000e+00	2.986615e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.152294e-17	-9.257376e-18
1.400000e-01	0.000000e+00	2.986625e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.154114e-17	-9.257376e-18
1.410000e-01	0.000000e+00	2.986635e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.155934e-17	-9.257376e-18
1.420000e-01	0.000000e+00	2.986645e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.157755e-17	-9.257376e-18
1.430000e-01	0.000000e+00	2.986655e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.159575e-17	-9.257376e-18
1.440000e-01	0.000000e+00	2.986665e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.161395e-17	-9.257376e-18
1.450000e-01	0.000000e+00	2.986675e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.163215e-17	-9.257376e-18
1.460000e-01	0.000000e+00	2.986685e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.165035e-17	-9.257376e-18
1.470000e-01	0.000000e+00	2.986695e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.166855e-17	-9.257376e-18
1.480000e-01	0.000000e+00	2.986705e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.168676e-17	-9.257376e-18
1.490000e-01	0.000000e+00	2.986715e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.170496e-17	-9.257376e-18
1.500000e-01	0.000000e+00	2.986725e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.172316e-17	-9.257376e-18
1.510000e-01	0.000000e+00	2.986735e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.174136e-17	-9.257376e-18
1.520000e-01	0.000000e+00	2.986745e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.175956e-17	-9.257376e-18
1.530000e-01	0.000000e+00	2.986755e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.177776e-17	-9.257376e-18
1.540000e-01	0.000000e+00	2.986765e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.179597e-17	-9.257376e-18
1.550000e-01	0.000000e+00	2.986775e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.181417e-17	-9.257376e-18
1.560000e-01	0.000000e+00	2.986785e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.183237e-17	-9.257376e-18
1.570000e-01	0.000000e+00	2.986795e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.185057e-17	-9.257376e-18
1.580000e-01	0.000000e+00	2.986805e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.186877e-17	-9.257376e-18
1.590000e-01	0.000000e+00	2.986815e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.188697e-17	-9.257376e-18
1.600000e-01	0.000000e+00	2.986825e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.190518e-17	-9.257376e-18
1.610000e-01	0.000000e+00	2.986835e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.192338e-17	-9.257376e-18
1.620000e-01	0.000000e+00	2.986845e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.194158e-17	-9.257376e-18
1.630000e-01	0.000000e+00	2.986855e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.195978e-17	-9.257376e-18
1.640000e-01	0.000000e+00	2.986865e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.197798e-17	-9.257376e-18
1.650000e-01	0.000000e+00	2.986875e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.199618e-17	-9.257376e-18
1.660000e-01	0.000000e+00	2.986885e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.201438e-17	-9.257376e-18
1.670000e-01	0.000000e+00	2.986895e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.203259e-17	-9.257376e-18
1.680000e-01	0.000000e+00	2.986905e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.205079e-17	-9.257376e-18
1.690000e-01	0.000000e+00	2.986915e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.206899e-17	-9.257376e-18
1.700000e-01	0.000000e+00	2.986925e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.208719e-17	-9.257376e-18
1.710000e-01	0.000000e+00	2.986935e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.210539e-17	-9.257376e-18
1.720000e-01	0.000000e+00	2.986945e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.212359e-17	-9.257376e-18
1.730000e-01	0.000000e+00	2.986955e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.214180e-17	-9.257376e-18
1.740000e-01	0.000000e+00	2.986965e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.216000e-17	-9.257376e-18
1.750000e-01	0.000000e+00	2.986975e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.217820e-17	-9.257376e-18
1.760000e-01	0.000000e+00	2.986985e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.219640e-17	-9.257376e-18
1.770000e-01	0.000000e+00	2.986995e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.221460e-17	-9.257376e-18
1.780000e-01	0.000000e+00	2.987005e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.223280e-17	-9.257376e-18
1.790000e-01	0.000000e+00	2.987015e+03	-1.000974e+03	6.342367e+02	0.000000e+00	1.000000e+01	5.225101e-17	-9.257376e-18
