Time,sol_1,sol_2,sol_3,sol_4,sol_5,sol_6,sol_7,sol_8,sol_9,sol_10,sol_11,sol_12,sol_13,sol_14,sol_15,sol_16,sol_17,sol_18,sol_19,sol_20,sol_21,sol_22,sol_23,sol_24,sol_25,sol_26,sol_27,sol_28,sol_29,sol_30,sol_31,sol_32,sol_33,sol_34,sol_35,sol_36,sol_37,sol_38,sol_39,sol_40,ex_1,ex_2
0.0,1.0,1.1,0.0,1.0,0.0,0.0,0.0,2.0,1.1,0.0,1.0,0.0,0.0,0.0,-5.5268689832862e-10,407.8060046189334,2.6452855413578335e-10,-505.6794457274873,-8.381481201775011e-10,-5.022490204762935e-10,-195.74688221708996,-3.896585027194194e-10,-224.2933025404143,2.5820624199748834e-10,3.394600844028647e-9,4.65183647424639e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003222290430931791,1.0,1.099999999907932,-1.4231997175031188e-5,0.9999999999790754,-6.469089625150336e-6,2.7379556694404926e-23,-1.463130561489582e-26,1.9999999999920313,1.0999999998714092,-1.705487264759826e-5,0.9999999999750911,-6.469089625124331e-6,2.822875472756611e-6,-1.8261434433806808e-11,-8.218024232737204e-6,409.1200740053636,1.6760506148941196e-5,-507.30889176671286,-2.975944873843059e-7,-1.4842839451719157e-6,-196.3776355225345,-7.835323736061559e-6,-225.01604070288585,7.5093270329312365e-6,4.390787674667815e-5,5.827296512397487e-5,1.0603824448173265e-21,-1.1428897207497994e-7,-0.008833466429609357,-2.5974766381156033e-8,-0.004015212013710854,-9.250959570238614e-18,-8.091512575454757e-22,-9.89187797547202e-9,-1.5962674611964908e-7,-0.010585558944265138,-3.092070536791946e-8,-0.0040152120136628605,0.0017520925150067042,-2.2668887023138306e-8,0.0,0.0
0.010291313729022138,1.0,1.0999999904207047,-0.00014517041545167837,0.9999999978228874,-6.598655262178248e-5,-4.4435311314913426e-20,-5.710612804979611e-24,1.9999999991708979,1.0999999866206538,-0.00017396454726641825,0.9999999974083364,-6.598655259440582e-5,2.8794132014859824e-5,-1.9000255112068716e-9,-0.0002677056341154533,412.0028641763361,0.0005460078561783734,-510.88355159598376,-9.66843235985831e-6,-4.833847326371656e-5,-197.7613747906926,-0.0002552433389509504,-226.6015752753659,0.00024462731648002136,0.0014303038167834538,0.0018982434878762125,1.8766989409111544e-21,-3.7232545829452204e-6,-0.02821222211717202,-8.46194225223634e-7,-0.012823737409743425,2.4515220147953993e-17,1.43381738472342e-20,-3.2225314039127276e-7,-5.200248131339949e-6,-0.033808034666152176,-1.0073207945973993e-6,-0.012823737393795154,0.005595812665583841,-7.384967779482528e-7,0.0,0.0
0.01914221676225479,1.0,1.099999885338084,-0.0005022511344786231,0.9999999739404732,-0.00022829597616725876,1.7687195906649204e-19,1.4188865517577094e-22,1.999999990075843,1.0999998398523663,-0.0006018711869386939,0.9999999689783949,-0.00022829597503432994,9.962006074312024e-5,-2.274285960216349e-8,-0.0017227448478996806,415.61231607483506,0.0035136857726392507,-515.3592723183568,-6.221405207358389e-5,-0.00031106657133975684,-199.4939114053222,-0.001642548042916265,-228.58677335981076,0.0015742321994912558,0.00920431884129964,0.012215612466948394,2.1219026101091867e-19,-2.3960007030002876e-5,-0.05247575003087204,-5.44545628500397e-6,-0.02385261551516002,-1.8922594876464816e-17,1.089035461551061e-20,-2.0737737975156682e-6,-3.34648028104232e-5,-0.0628841609811786,-6.482343133824003e-6,-0.023852615160084356,0.010408413546393774,-4.752398184643312e-6,0.0,0.0
0.028975850080636974,1.0,1.0999993980021288,-0.0011508235982165668,0.9999998631822926,-0.0005231017071236019,-3.430910730179461e-20,1.881733995988444e-22,1.9999999478961967,1.0999991591930822,-0.0013790860426266518,0.9999998371303943,-0.0005231016934955422,0.00022826254404925567,-1.1940454278506532e-7,-0.005975201957292013,419.622534391724,0.012186938736401007,-520.3319457098415,-0.00021578246011070597,-0.0010789086057361571,-201.41881403959314,-0.005697047237906811,-230.79239009001992,0.005460099647092065,0.03192444599009517,0.0423688771817496,2.4151943866827813e-19,-8.31033788709672e-5,-0.07943325707898623,-1.8887134145458126e-5,-0.03610604076483162,-9.402647556884817e-17,-1.3009643665257851e-19,-7.1927207320864296e-6,-0.00011607000128253666,-0.09518859574342547,-2.2483493618378084e-5,-0.03610603794293829,0.015755359296323743,-1.648331657396881e-5,0.0,0.0
0.03950311044088979,1.0,1.0999979204221175,-0.0021389406295312724,0.9999995273685514,-0.0009722462002121414,-1.0283836313875908e-18,-1.6140795038280716e-21,1.9999998200094213,1.0999970954659146,-0.002563192754798623,0.9999994373733007,-0.0009722461127140557,0.0004242527649964428,-4.1247833360196687e-7,-0.015140403845457027,423.9156296655739,0.030880158896412855,-525.6553952156853,-0.0005467644631763822,-0.002733818575940032,-203.4794906143643,-0.014435603807627016,-233.15357830018797,0.013835209969897287,0.08089255302465058,0.10735743289886668,1.2625543866353454e-19,-0.00021057345148576238,-0.10829209353997478,-4.785762522899759e-5,-0.04922374867589266,-9.798562835212327e-17,-3.505548435615042e-19,-1.8225454167608848e-5,-0.00029410665827324194,-0.12977143175560174,-5.6970344513718855e-5,-0.04922373538617186,0.021479435381544933,-4.1766650389769134e-5,0.0,0.0
0.05049124717067354,1.0,1.099994449731973,-0.0034943610079620387,0.9999987385746528,-0.0015883479162955303,-2.1238172701062012e-18,-6.0422430583833765e-21,1.9999995196156986,1.0999922479749797,-0.0041874549576231155,0.9999984983827763,-0.0015883475347859707,0.0006930967390117096,-1.1008801497794088e-6,-0.031614831140869534,428.39670460190285,0.06448117773444835,-531.2119629330497,-0.001141705184498952,-0.005708521951647754,-205.63037855185027,-0.03014317299805381,-235.61812607298458,0.02888949020608655,0.1689128409999424,0.2241745061772405,5.555294769028435e-19,-0.00043970066438834654,-0.13841394442845356,-9.993209523537589e-5,-0.06291566737601362,-1.1698728455626276e-16,-3.1975867460501595e-19,-3.805681154502828e-5,-0.000614127021884408,-0.16586765896118127,-0.00011896045756409095,-0.06291562204042642,0.02745404599711428,-8.721344066725747e-5,0.0,0.0
0.06179052125199956,1.0,1.0999875509533454,-0.005233330455976969,0.9999971706672124,-0.002378793301301131,-3.500081036254721e-18,-1.0263215313575817e-20,1.9999989225143973,1.099982612499745,-0.006271338188865445,0.9999966319257902,-0.002378792019741843,0.0010380171028102183,-2.469235116906687e-6,-0.05794369102070306,433.00473194340356,0.11818117296023431,-536.926002732384,-0.0020925235942548643,-0.01046261312676267,-207.84216247790798,-0.05524658715394129,-238.1524338722188,0.05294885656141509,0.30958462481772187,0.4108685489505227,2.553472439916941e-18,-0.0008058841154609836,-0.16938783093714713,-0.00018315599899491303,-0.07699512214288141,-1.5164709761976357e-16,-3.0248034185739157e-19,-6.975075853689401e-5,-0.0011255722334728884,-0.20298461854474661,-0.00021803119969211044,-0.07699499770093914,0.033597697444337264,-0.00015984513574213076,0.0,0.0
0.07328818882398948,1.0,1.0999753632725933,-0.007362078057639695,0.9999944007280954,-0.0033464178546186462,-5.237614244478714e-18,-1.6054100850315607e-20,1.999997867645842,1.0999655900691743,-0.008822302045752746,0.999993334556418,-0.003346414286741151,0.001460250074038793,-4.8866342812691355e-6,-0.09668053215725926,437.69379465196624,0.19718834781956496,-542.7406225338683,-0.003491446290216976,-0.017457223950244568,-210.09276592377918,-0.09218079458773132,-240.73119108610842,0.08834703207656072,0.5165528738259333,0.6855485629240433,1.0405201089279527e-17,-0.0013446392742337977,-0.20090388373517792,-0.0003056015461980575,-0.09132148115662805,-1.558766258209695e-16,-2.7746065122212567e-18,-0.00011638151506897225,-0.0018780451125852808,-0.24075071322373495,-0.00036379171410685663,-0.0913211890609085,0.039848965090072734,-0.0002667064746042148,0.0,0.0
0.08491260246865376,1.0,1.0999556051002672,-0.009882651896416766,0.9999899101991588,-0.0044921598233771416,-7.076255099002615e-18,-5.2095703529985583e-20,1.999996157526167,1.0999379940426508,-0.01184279192172153,0.9999879889797819,-0.004492151192863552,0.001960203125596782,-8.805634573121033e-6,-0.1503653687670047,442.43476434682384,0.30668332414554694,-548.6197699643781,-0.005430223162372397,-0.02715110144349071,-212.36815343658043,-0.14336814631823022,-243.33829368232014,0.13740572005707918,0.8033922965688329,1.066230225007504,6.512307334611522e-18,-0.002091294047333594,-0.23276450829000103,-0.00047529889733644606,-0.10580525189525813,-1.35111440826566e-16,-3.3359128810949753e-18,-0.00018100741080748236,-0.0029208848931436653,-0.27892876121530585,-0.0005658009502717146,-0.10580464206021659,0.046168711588953394,-0.0004148053873707913,0.0,0.0
