t,x1,y1,z1,p1_1,p1_2,p1_3,p1_4
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.01094098367918238,1.0,0.9999999724227315,-0.00023485002952137462,0.9999999965528414,-5.871250771959813e-5,5.871250744817937e-5,-6.894317108120965e-9
0.0335268078178032,1.0,0.9999975688766531,-0.002205048959494199,0.9999996961095371,-0.0005512625192311086,0.0005512622957437345,-6.077808911611465e-7
0.05454203412490205,1.0,0.9999829752712476,-0.0058351664970996645,0.9999978719066464,-0.001458796798626407,0.0014587926591402502,-4.2561851866393145e-6
0.07799757663190478,1.0,0.9999288162240333,-0.011931575162895624,0.999991101988428,-0.0029829380285391924,0.0029829026381775264,-1.779599672328985e-5
0.10218043148065933,1.0,0.9997903886435765,-0.0204738559671989,0.999973798237194,-0.005118687528750016,0.005118508697595827,-5.240329670229079e-5
0.12788393868901637,1.0,0.9994858773659954,-0.032062142011762204,0.9999357326055175,-0.00801639420782766,0.008015707228913607,-0.0001285334119778558
0.15457757684928844,1.0,0.9989030011899813,-0.04682728074175723,0.999862865744751,-0.011709496803247762,0.01170735540917618,-0.0002742622406219987
0.18241752048127985,1.0,0.997873626648309,-0.06517841094598889,0.9997341679894266,-0.01630182703314021,0.016296047073391703,-0.0005316404573614654
0.21123067808032364,1.0,0.9961800125707013,-0.08732343658355757,0.9995223874661001,-0.021848258242831046,0.021834336703942244,-0.0009551489834038187
0.24102303756982763,1.0,0.993531587571128,-0.11355608540587084,0.9991911210684434,-0.02842737291191222,0.02839668321845961,-0.001617539543693209
0.2717210919571664,1.0,0.9895670415247827,-0.14407314246278147,0.9986950277249601,-0.03609688634386306,0.03603397782217359,-0.0026093759581533073
0.30330434238327997,1.0,0.9838363273097988,-0.1790700453441063,0.9979774919576632,-0.04491920131103415,0.044797765696997255,-0.00404364906679109
0.3357372372382075,1.0,0.9757995751068514,-0.2186668455091827,0.9969703450754293,-0.05494490513444104,0.054722120108906584,-0.006056238449387111
0.36900610855638316,1.0,0.9648149349252216,-0.26292991744273086,0.9955921138520553,-0.06622089531636961,0.0658295740968915,-0.008809259404980679
0.4031025586871993,1.0,0.9501367508057006,-0.311833537252824,0.9937474370462288,-0.07878400750280816,0.07812209501815082,-0.012491990199207346
0.4380344394277923,1.0,0.9309097732642434,-0.3652492221522927,0.991325807462835,-0.09266241295307633,0.09157911065011912,-0.017323025307738226
0.47382373817584084,1.0,0.9061700981143231,-0.4229134114535934,0.9882009115479896,-0.10787235460233378,0.10615018097581493,-0.023551064583978557
0.5105121204524083,1.0,0.8748466745708988,-0.4843999343141152,0.9842297034156445,-0.1244170865552604,0.12174892134369406,-0.03145599595657866
0.5180425092001353,1.0,0.8676125732949275,-0.49724080989716696,0.9833101844901537,-0.1279226667997112,0.12501598579116766,-0.03328476731648532
0.5189830803853708,1.0,0.8666890161793216,-0.4988488243948994,0.983192727366209,-0.1283630089387542,0.12542535866071872,-0.03351832688235487
0.5192713018814087,1.0,0.8664051136071602,-0.49934174618315114,0.9831566179516139,-0.128498053132889,0.12555085945729258,-0.03359012727408055
0.5194281843881822,1.0,0.8662504053464908,-0.49961008356799397,0.9831369401068938,-0.1285715808177121,0.12561918198969432,-0.033629254545216404
0.5195315022235261,1.0,0.866148451384487,-0.4997868150821591,0.9831239720267541,-0.12862001207403645,0.12566418122602663,-0.033655040022774495
0.5196087796455674,1.0,0.8660721587645195,-0.49991900961918867,0.9831142678353698,-0.1286562409147034,0.1256978409437108,-0.03367433556931303
0.5196529654607596,1.0,0.8660285224567144,-0.4999945986279036,0.9831087173833889,-0.1286769575500574,0.12571708778762034,-0.03368537190483765
0.5196821287101776,1.0,0.8659997191521208,-0.500044484815169,0.9831050536420715,-0.12869063020174515,0.12572979012228616,-0.033692656755136635
0.5196949703788402,1.0,0.8659870416345419,-0.5000664396724362,0.9831034410744798,-0.12869664761516875,0.12573538042351176,-0.03369586312299705
0.5197254074490825,1.0,0.8659570422273307,-0.5001183873669176,0.9830996251687673,-0.12871088573032383,0.125748607755755,-0.03370345051692107
0.5197548288797434,1.0,0.8659281713251057,-0.5001683741212888,0.9830959527935272,-0.12872458668427045,0.12576133583424867,-0.03371075251082152
0.5197975382700396,1.0,0.8658866694058855,-0.5002402184058488,0.9830906737292896,-0.12874427912834166,0.12577962957107539,-0.033721249159606635
0.5198356415611058,1.0,0.8658502790311551,-0.5003032027352973,0.9830860448315526,-0.12876154357518446,0.12579566738813155,-0.033730453030871195
0.5198810077234239,1.0,0.8658080785672718,-0.5003762299042049,0.9830806768551661,-0.1287815614283366,0.12581426254193315,-0.03374112643046051
0.5199288706598616,1.0,0.8657653102393927,-0.5004502252487805,0.9830752366141087,-0.12880184532335387,0.12583310434589898,-0.03375194349636201
0.5199885119208248,1.0,0.8657152065175956,-0.5005368933151947,0.9830688632520028,-0.12882560394728146,0.12585517322235237,-0.03376461590028631
0.5200424054106775,1.0,0.8656735421290491,-0.5006089480054698,0.9830635633685354,-0.12884535723867194,0.1258735211224897,-0.03377515384283432
0.5200950259101754,1.0,0.8656365601017654,-0.5006728933950294,0.9830588590758128,-0.1288628879420413,0.12588980417851953,-0.033784507534847616
0.5201463367746005,1.0,0.8656042186856041,-0.5007288058011282,0.9830547450719362,-0.1288782167946218,0.12590404178959191,-0.033792687524215784
0.5201970575830956,1.0,0.8655759124642582,-0.5007777352548515,0.9830511443519647,-0.1288916315195973,0.1259165013089963,-0.03379984692690257
0.5202474916639067,1.0,0.8655513105361091,-0.500820256373989,0.98304801482893,-0.1289032895387647,0.12592732903700657,-0.033806069429292436
0.5202983100027848,1.0,0.8655299326501923,-0.5008572012578137,0.9830452954162673,-0.12891341889676902,0.12593673684528128,-0.03381147649416675
0.5203504365172612,1.0,0.8655113166834897,-0.5008893700789031,0.9830429273321158,-0.12892223891162938,0.12594492848049668,-0.03381618500095125
0.5204064972071591,1.0,0.8654946963549047,-0.5009180880610415,0.9830408131023605,-0.12893011288367898,0.12595224139558509,-0.033820388760835776
0.5204677466241001,1.0,0.8654801004305567,-0.5009433062971084,0.9830389563879935,-0.12893702736759935,0.1259586631299202,-0.03382408049575934
0.5205142907969597,1.0,0.8654711807881245,-0.5009587164531125,0.9830378217387409,-0.12894125265209064,0.12596258727840737,-0.033826336535839385
0.520565672469196,1.0,0.8654632181685089,-0.5009724726594478,0.9830368088292206,-0.1289450244669699,0.1259660902581819,-0.03382835051821433
0.5206122081296282,1.0,0.8654574887431156,-0.5009823704917657,0.9830360799993638,-0.12894773836811868,0.1259686107163133,-0.03382979966051076
0.5206577436381835,1.0,0.8654530597119345,-0.5009900216574337,0.9830355165899182,-0.12894983626049164,0.12597055906791493,-0.0338309198948995
0.5206997663490475,1.0,0.8654498680699367,-0.5009955351325724,0.9830351105864144,-0.1289513480184673,0.12597196306238262,-0.03383172715685006
0.5207389130243351,1.0,0.8654475680795168,-0.5009995082535246,0.9830348180083252,-0.12895243742389523,0.12597297480941996,-0.03383230889352784
0.5207804159181373,1.0,0.8654457478429386,-0.5010026525933559,0.9830345864588872,-0.12895329958395824,0.1259737755093056,-0.03383276928613113
0.5208219221831308,1.0,0.8654444811963447,-0.5010048406270848,0.9830344253307284,-0.12895389953103775,0.12597433268787245,-0.03383308965921424
0.5208646961769107,1.0,0.8654436769271098,-0.501006229933165,0.9830343230208655,-0.12895428047159116,0.1259746864720389,-0.03383329308315293
0.5209080983196043,1.0,0.865443308688962,-0.5010068660312339,0.9830342761778482,-0.12895445488647606,0.12597484845322227,-0.033833386221688716
0.5209524043993837,1.0,0.865443331744718,-0.5010068262045102,0.9830342791107356,-0.12895444396619116,0.12597483831141842,-0.033833380390193867
0.5209973632843806,1.0,0.865443707127983,-0.5010061777637731,0.9830343268626713,-0.12895426616701897,0.1259746731871929,-0.033833285444445284
0.5210429671486067,1.0,0.8654443962707986,-0.5010049873288102,0.9830344145274775,-0.12895393975589833,0.12597437004517417,-0.03383311113945121
0.5210890713684571,1.0,0.8654453610015548,-0.5010033208330394,0.9830345372493916,-0.12895348281164606,0.1259739456752222,-0.03383286712997626
0.5211368499035945,1.0,0.8654466012838296,-0.5010011783330344,0.9830346950237666,-0.1289528953500596,0.125973400091796,-0.03383255342525087
0.5211863180466438,1.0,0.8654481025770752,-0.5009985849386565,0.983034886000905,-0.12895218425647897,0.12597273968913839,-0.033832173703039974
0.5212377526140347,1.0,0.865449859517406,-0.5009955499064557,0.9830351094984554,-0.1289513520694117,0.125971966824488,-0.033831729320058
0.5212912835972432,1.0,0.8654518643668894,-0.5009920865928105,0.9830353645320649,-0.12895040245156802,0.12597108489910655,-0.03383122223349077
0.5213471234562059,1.0,0.865454113765739,-0.5009882007898728,0.983035650674315,-0.12894933699164735,0.125970095388051,-0.033830653293162684
0.5214054502699123,1.0,0.8654566044501016,-0.5009838981228694,0.9830359675099882,-0.12894815723263336,0.12596899972388123,-0.033830023324637304
0.5214664790786963,1.0,0.8654593358514661,-0.5009791795595838,0.9830363149667343,-0.12894686344052908,0.1259677981531602,-0.03382933247174911
0.5215304310095794,1.0,0.8654623087945708,-0.5009740436595426,0.9830366931494324,-0.12894545522107498,0.12596649030920554,-0.033828580525942155
0.5215975577989349,1.0,0.8654655265448996,-0.5009684847642094,0.9830371024734417,-0.1289439310235252,0.1259650747512289,-0.033827766661327745
