Time,sol_1,sol_2,sol_3,sol_4,sol_5,sol_6,sol_7,sol_8,sol_9,sol_10,sol_11,sol_12,sol_13,sol_14,sol_15,ex_1,ex_2
0.017503314451526086,1.0,1.1010713946867576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4693926738421061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018512557457189653,1.0,1.100571927925581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5103569615236379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019490737942776885,1.0,1.1000718815160937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5090689899929717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020429152459130594,1.0,1.0995971239735436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5022425840764129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021265803250492085,1.0,1.0991852462724583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.47693848368086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02270766560911,1.0,1.0985810841720844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3395408440392858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0240985619227628,1.0,1.0982666841928126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09910263238859111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024742896930815602,1.0,1.0982439227341192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0271259144721029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025277507379684275,1.0,1.0982850294682847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1259489466520137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026316142569743507,1.0,1.0985069502644715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2942686619520146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02717030136326114,1.0,1.098803369627913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39278667086410346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02822114572370481,1.0,1.0992544091480345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4550134530615168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029253318036003104,1.0,1.0997318888028127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4637591700007787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030729171476690992,1.0,1.100408869889481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4532098717739461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.031484803006401656,1.0,1.1007449644609117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4325549753708942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03306277048965041,1.0,1.101339242256524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2984569711763225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03457702564962484,1.0,1.1016216254652063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06182388097706279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03588469626390037,1.0,1.1015597349724644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15192040029192327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03701179784508867,1.0,1.1013003854171688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.29985889160022683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03836323851797346,1.0,1.1008182426715512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.39811680198169846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03962421476158462,1.0,1.1002996112457504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.41503569845357563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040910288197392126,1.0,1.099771015176861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4068507286940445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042432695134539095,1.0,1.0991710559626227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3690497220596269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04367432057165041,1.0,1.0987681637145577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2682081098031515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04538460194963905,1.0,1.0984982818648894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.034295828855402555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0468844569895837,1.0,1.0986061796485904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17144249726541877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04812214938023648,1.0,1.0989011808012794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29557631914453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049605241342712346,1.0,1.0993993431913345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36106431916551995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05096100516685157,1.0,1.0998918160636593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36047245728625077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05218151437305908,1.0,1.1003267187374128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35217967667582917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05356171331926783,1.0,1.1007937738427902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3152367087471888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05515136764845805,1.0,1.1012079459522484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1906450288496125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056290022523358595,1.0,1.1013503340096158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05508747133984232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056913262289234955,1.0,1.1013598268375209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.022789561451245194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05742379017011457,1.0,1.1013331138590252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.08148204011077521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05850979863371469,1.0,1.1011822117410681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.19205866638686084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059392972206963414,1.0,1.1009817056723212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.25772890631873685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0605168802322912,1.0,1.1006626885026358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3027955711628612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06162997476451294,1.0,1.1003186893468166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3104040714517488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0628455771877925,1.0,1.0999458752440436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.302754439096981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06404944725725344,1.0,1.0995864369034394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2932637089419622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06510111041248963,1.0,1.0992897524157912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.26637279560323757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06667614920396212,1.0,1.0989379744495738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1685569901508039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06778066310122795,1.0,1.098807515350185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06409291327204351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06863556113019632,1.0,1.098790381752563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022065341041241263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06921102766123975,1.0,1.0988181786695912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07413058381970222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07050926285291624,1.0,1.0989830054938863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17455581630351028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0715091443631807,1.0,1.0991852832013949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22568280574993216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07278931945542047,1.0,1.099496149314512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25325967080355954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07402347544908087,1.0,1.0998086394194235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2501886153235827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0750229383395834,1.0,1.100055269004524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24333563143770373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07779055977152494,1.0,1.1006899970258386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20005758104452603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07944512012957947,1.0,1.1009540212203037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1102847145007006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0804149170740677,1.0,1.1010265682312528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0377256426717809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08107882539464159,1.0,1.1010342890083893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01337276553002093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08150066233999431,1.0,1.101022716212649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.04131209295004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08209584316410436,1.0,1.1009868407152001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07875156577198697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08318518762870585,1.0,1.1008680463761846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13653052697638718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08417052113825198,1.0,1.100714617544598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17195450635024884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0853965575607468,1.0,1.100489119028761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.19156635871989505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08664864841181456,1.0,1.1002488419538743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1895961994296948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08803817487868176,1.0,1.0999916455382952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1805966996792849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09045551711628395,1.0,1.099575474479958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1613638177752401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09151086938026533,1.0,1.0994153169323428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13990076044520966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09372661559364781,1.0,1.099193330551036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05164481012483437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0949652962622529,1.0,1.0991686276830666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010461956914860826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09589188603743291,1.0,1.099195380557285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04650905784678383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09688093359807581,1.0,1.0992582858491025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07950479824395211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09849596555112987,1.0,1.0994184081605414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11438146972534383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0999252976140759,1.0,1.0995905774394528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12331062310705904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10160691692541082,1.0,1.0997928568851498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11530773406957938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10296728059130308,1.0,1.099943372899979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10598017386711142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10685582353117976,1.0,1.1003039962904588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07955152474174075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10876389010834604,1.0,1.1004368446315511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05736949763192493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11070059548796077,1.0,1.1005148212875204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021241087394027084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11192207931475553,1.0,1.10052622647484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.000971172409523767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11283058893216132,1.0,1.100519555130847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012861691129748342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11415218864749159,1.0,1.100495220653947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02317316294501462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11556345235009394,1.0,1.100457127357395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03013539590943365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11770636269910578,1.0,1.1003881630270627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.032603279774428395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11980899602275928,1.0,1.100324662213468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.026651618460976485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.122451443515033,1.0,1.1002717169799108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.013244723629066747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1245900233640318,1.0,1.1002509668213674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.007083953345988252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1270132377979793,1.0,1.1002374763059248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004463338187040976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12950479893337552,1.0,1.100227938258972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0033365566729349418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1339650723392033,1.0,1.1002151804768356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0025278662790573416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13811837668012403,1.0,1.1002053528966664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002245028457568021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14462609060140655,1.0,1.1001913668515004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002085899698198302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15176564524826636,1.0,1.1001766879192196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0020367991738803443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16112669341111055,1.0,1.1001577113727377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0020219234205465517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17256505316701784,1.0,1.1001346074792189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002018979364472269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1878155757308688,1.0,1.1001038229892004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0020185835039786236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20794952156322538,1.0,1.1000631839945745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002018624318432669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2330489514864178,1.0,1.1000125266278729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00201941671497229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2587658449402172,1.0,1.0999606456996311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0020241153762663496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2820582081855828,1.0,1.0999136795785875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0020302575353712657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30342005559693724,1.0,1.0998705703571559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002027580680191807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32456321021719503,1.0,1.0998279060756186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002027326503976888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34592060135365416,1.0,1.0997848132116992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002027651262425181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36713779051118506,1.0,1.0997411897552374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0019409343975937924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37908417374222275,1.0,1.0997267131250168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00026881597692578576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3872789113613409,1.0,1.0997302845803962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009474243216201832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3965143366898741,1.0,1.0997387211124692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006588896143002301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4063275291030977,1.0,1.0997406126714817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00029139897957678585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4189807827449001,1.0,1.099733180350179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.000684144568238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42816950823374283,1.0,1.0997304259399492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001418787928713959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4396913971761535,1.0,1.0997360657723194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006772296346219283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4477727956418094,1.0,1.0997396215818407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00014967439931907664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4599404529923229,1.0,1.099736173608416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0005538774742804506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4702313679079019,1.0,1.0997319025243113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001485628038617844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48415878915668004,1.0,1.0997352808854866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004957822323637561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4947900846943222,1.0,1.0997384637492078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1564354086047408e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4976008866455556,1.0,1.0997382915085037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014226258778098777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4989822095606731,1.0,1.0997380436934245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00021526541441316258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5032466113709381,0.9999760472089017,1.099736746214979,0.0,1.0,0.0,0.0,0.0,0.0,-0.012701367745079383,-0.00037344459134504895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5050992812182346,0.9999467951252557,1.099736024285735,0.0,1.0,0.0,0.0,0.0,0.0,-0.01887693390273433,-0.0004014481075585047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5165249927794032,0.9995135345821922,1.0997326020584626,0.0,1.0,0.0,0.0,0.0,0.0,-0.05696263910662976,-7.757615839790152e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5243523549867187,0.9989655547084124,1.099733530953462,0.0,1.0,0.0,0.0,0.0,0.0,-0.08305384646434798,0.00028345374550723095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5356708417274268,0.9978119972782749,1.099737005375738,0.0,1.0,0.0,0.0,0.0,0.0,-0.12078213560004182,0.0002087623343867303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5470611497066339,0.9962200196956353,1.0997367446731694,0.0,1.0,0.0,0.0,0.0,0.0,-0.1587498288640654,-0.0002395944013503944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.560263490089565,0.993833647433262,1.09973335808677,0.0,1.0,0.0,0.0,0.0,0.0,-0.2027576301405024,-0.00014456767850470125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5737018157282934,0.9908079433804096,1.0997347667048334,0.0,1.0,0.0,0.0,0.0,0.0,-0.24755204893626354,0.00028691596991498573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5906358705758308,0.9861379463834703,1.099736740564232,0.0,1.0,0.0,0.0,0.0,0.0,-0.3039988984280547,-0.0001673931010084754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6052893237913631,0.9813254399292151,1.09973365886193,0.0,1.0,0.0,0.0,0.0,0.0,-0.35284374247982925,-0.00011485986891565592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6215638368016546,0.9751416468954236,1.099735425217364,0.0,1.0,0.0,0.0,0.0,0.0,-0.4070921191808009,0.0002389643615974124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6376167614286303,0.9681771338081795,1.0997363641886884,0.0,1.0,0.0,0.0,0.0,0.0,-0.46060186793738667,-0.00017906950736755364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6542769081625063,0.9600408382871215,1.0997337356350676,0.0,1.0,0.0,0.0,0.0,0.0,-0.5161356903836399,-1.2521125075881693e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6683919701575829,0.95242349272761,1.099735684098458,0.0,1.0,0.0,0.0,0.0,0.0,-0.5631858970338952,0.0001893069552700985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6870382322229182,0.9413427090849998,1.0997354782601514,0.0,1.0,0.0,0.0,0.0,0.0,-0.6253401039183459,-0.00023444240696826333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7102779112425004,0.9259098679903099,1.0997336582949668,0.0,1.0,0.0,0.0,0.0,0.0,-0.7028057006502868,8.452424647648819e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7269252759388568,0.9137481139286838,1.0997363089625922,0.0,1.0,0.0,0.0,0.0,0.0,-0.7582969163048081,8.806514759122427e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7442624004477469,0.9001004660656053,1.099734819343905,0.0,1.0,0.0,0.0,0.0,0.0,-0.8160873313344418,-0.00018198147494086783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7643927411112291,0.8829969657159779,1.0997345590224572,0.0,1.0,0.0,0.0,0.0,0.0,-0.8831884668793825,0.000158806892357148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7811289626046953,0.867748892730679,1.0997363320315794,0.0,1.0,0.0,0.0,0.0,0.0,-0.9389758718576032,-4.8247718900394544e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8004915948462203,0.8489429956947007,1.0997344322262712,0.0,1.0,0.0,0.0,0.0,0.0,-1.0035179793293534,-5.440653970689325e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8176521903001854,0.8312312195600914,1.099735654350851,0.0,1.0,0.0,0.0,0.0,0.0,-1.0607199641759035,7.535213326194885e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8420514254457733,0.8043582592710612,1.0997344872436052,0.0,1.0,0.0,0.0,0.0,0.0,-1.1420507479945294,-0.000196836162344368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
