Time,sol_1,sol_2,sol_3,sol_4,sol_5,sol_6,sol_7,sol_8,sol_9,sol_10,sol_11,sol_12,sol_13,sol_14,sol_15,sol_16,sol_17,sol_18,sol_19,sol_20,sol_21,sol_22,sol_23,sol_24,sol_25,sol_26,sol_27,sol_28,sol_29,sol_30,sol_31,sol_32,sol_33,sol_34,sol_35,sol_36,sol_37,sol_38,sol_39,sol_40,ex_1,ex_2
0.0,1.0,1.1,0.0,1.0,0.0,0.0,0.0,2.0,1.1,0.0,1.0,0.0,0.0,0.0,-407.80600461902,-6.160641095150689e-10,505.6794457276414,1.3387031073753215e-9,1.0033487150293166e-10,1.0071023868362781e-10,-195.74688221713015,-2.9533061653799966e-10,-224.29330254046218,3.412541358111628e-10,1.0539170937860264e-9,7.966287128301344e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003222290429235804,1.0,1.099999999907932,-1.4231997160049757e-5,0.9999999999790754,-6.469089618340582e-6,5.209089917249373e-22,4.9319464479090344e-26,1.9999999999920313,1.0999999998714092,-1.705487262964543e-5,0.9999999999750911,-6.469089618314607e-6,2.822875469785072e-6,-1.8261434395360626e-11,-409.1200740047586,-8.218087596973019e-6,507.30889176600937,1.6761580297029526e-5,-2.966560039242582e-7,-1.4836809835699992e-6,-196.37763552224268,-7.8352293958039e-6,-225.01604070255334,7.509410068968331e-6,4.39055359936036e-5,5.826910982420947e-5,-2.1937065977795524e-21,-1.1428897189451605e-7,-0.008833466424960043,-2.5974766340142045e-8,-0.004015212011597528,-1.1637548936226783e-18,3.363390436736225e-22,-9.891877959856509e-9,-1.5962674586760092e-7,-0.01058555893869362,-3.092070531909622e-8,-0.004015212011549542,0.001752092514084528,-2.2668886987343167e-8,0.0,0.0
0.010290692412751271,1.0,1.0999999904230178,-0.0001451528872681688,0.9999999978234131,-6.597858526559009e-5,8.321578127550464e-22,2.126460142552426e-25,1.999999999171098,1.0999999866238845,-0.0001739435424184752,0.9999999974089623,-6.597858523822298e-5,2.879065535035323e-5,-1.8995667126934795e-9,-412.00261079990963,-0.0002676572140382943,510.8832374092564,0.0005459100441681133,-9.66574300100488e-6,-4.8329115925151915e-5,-197.76125317001072,-0.0002551970181566824,-226.60143591833813,0.00024458309568121164,0.0014300424376634143,0.0018978958469769215,-4.548112234190284e-20,-3.7225802728317675e-6,-0.028210518864085203,-8.460409729243401e-7,-0.012822963203769579,1.6308511169274218e-17,-1.0280631615851062e-20,-3.2219477786250053e-7,-5.199306326307723e-6,-0.03380599357777331,-1.0071383610340403e-6,-0.012822963187826076,0.005595474830256515,-7.383630304872691e-7,0.0,0.0
0.01914146116236074,1.0,1.099999885356187,-0.000502211484590024,0.9999999739445876,-0.00022827795348921394,1.7376163333700675e-19,-6.223256444326634e-23,1.9999999900774097,1.099999839877651,-0.0006018236726111039,0.9999999689832927,-0.00022827795235655284,9.961219630216672e-5,-2.2739268903209872e-8,-415.6120079366454,-0.001722540913917096,515.3588902269723,0.003513270776610968,-6.220574666317301e-5,-0.0003110291337434966,-199.49376349905108,-0.0016423534476366038,-228.58660388390172,0.0015740458711350777,0.009203226579034461,0.01221416211040787,-5.3571284639353084e-21,-2.3957169825297767e-5,-0.052473678658939364,-5.444811465713531e-6,-0.0238516739820952,4.684360706466432e-17,-4.6808563007641355e-20,-2.073528233268146e-6,-3.346084010313513e-5,-0.06288167875906435,-6.481575532423579e-6,-0.02385167362708961,0.010408002695699853,-4.751835433270224e-6,0.0,0.0
0.028974743419737214,1.0,1.0999993980940908,-0.0011507356942154847,0.9999998632031931,-0.0005230617507430737,6.23714377338269e-19,-4.514044163652485e-22,1.999999947904156,1.0999991593215253,-0.0013789807031412648,0.9999998371552744,-0.0005230617371181366,0.0002282451085421194,-1.1938630238811994e-7,-419.6220830880636,-0.005974517423080924,520.3313860927643,0.012185543514749491,-0.00021575679884144528,-0.0010787843888472076,-201.41859741430613,-0.00569639441482216,-230.79214187373745,0.00545947414916982,0.031920785964374754,0.04236401898996485,-7.552685347968119e-20,-8.309385745542734e-5,-0.07943022333055826,-1.888497018669002e-5,-0.036104661785443457,3.593658710811231e-18,-2.2531461775411215e-19,-7.191896639210486e-6,-0.00011605670277846646,-0.09518496026323049,-2.2480917613411052e-5,-0.03610465896408894,0.015754757560617047,-1.648142802826811e-5,0.0,0.0
0.0395018667918459,1.0,1.0999979206839847,-0.002138805954292643,0.9999995274280667,-0.0009721849841077877,5.912347323700941e-19,-3.1164465003905742e-21,1.9999998200320859,1.0999970958316632,-0.002563031367222038,0.9999994374441483,-0.0009721848966262277,0.0004242260525376556,-4.1242639300002307e-7,-423.91512249505786,-0.015138973992017371,525.6547663220208,0.03087724353177038,-0.0005467118862141544,-0.002733559780595838,-203.47924717434503,-0.014434240358930634,-233.15329935924018,0.013833903401822776,0.08088491087624969,0.10734728979002237,9.722604947984162e-20,-0.00021055356413111534,-0.10828868428722763,-4.785310537068409e-5,-0.04922219900456726,9.757587186419871e-18,-2.091315500464382e-19,-1.8223732884967627e-5,-0.0002940788817339933,-0.12976734630085968,-5.696496401580388e-5,-0.049222185716938247,0.021478759164255717,-4.176270578711042e-5,0.0,0.0
0.05048982103902204,1.0,1.0999944503590176,-0.003494163614242562,0.9999987387171632,-0.0015882581915380594,7.381177694981678e-19,-5.308989770901507e-21,1.9999995196699698,1.099992248850769,-0.004187218411845295,0.9999984985524223,-0.0015882578100931482,0.000693057586480683,-1.1007557772007315e-6,-428.39612300758904,-0.03161215239842343,531.2112417491956,0.06447571515221241,-0.0011416075061768175,-0.005708037649547356,-205.63009939217852,-0.03014061878770769,-235.61780620479124,0.02888704239986406,0.16889852619006723,0.22415550737546572,-1.0525863970447374e-18,-0.00043966340740472527,-0.1384100350075741,-9.992362771417641e-5,-0.0629138903329003,2.865717434536791e-17,-9.058164355504414e-19,-3.805358688372191e-5,-0.0006140749853405854,-0.16586297415906948,-0.00011895037772082389,-0.06291384500371519,0.02745327056907304,-8.72060508353724e-5,0.0,0.0
0.06178898519042622,1.0,1.099987552191187,-0.005233070269072759,0.9999971709485408,-0.002378675033522678,1.0688123089681785e-18,-1.5027927951473788e-20,1.9999989226215342,1.099982614228629,-0.006271026395868168,0.999996632260687,-0.0023786737521545253,0.0010379654953196619,-2.468989594091377e-6,-433.00410550577004,-0.057939369941541134,536.9252259329706,0.11817236068806149,-0.0020923666051092236,-0.010461832270690002,-207.84186180137198,-0.05524246702586089,-238.15208935248782,0.05294490795999915,0.3095615350649582,0.41083790439612344,1.5072722792621664e-18,-0.0008058240167067151,-0.16938362033274784,-0.00018314234009695387,-0.07699320815056339,2.152831287108769e-17,-1.822832405317963e-18,-6.9745556848138e-5,-0.001125488294142519,-0.202979572878413,-0.0002180149399808423,-0.07699308372408782,0.0335968622693202,-0.0001598332152667232,0.0,0.0
0.07328656724636792,1.0,1.099975365452958,-0.007361752280001481,0.9999944012236356,-0.003346269771386628,1.3133742075202086e-18,-3.50171536027849e-20,1.999997867834557,1.0999655931144694,-0.008821911654102175,0.9999933351463148,-0.003346266203982758,0.0014601854565635716,-4.886201810371782e-6,-437.69313331577354,-0.09667411502971955,542.7398024419498,0.1971752604689987,-0.003491213603142346,-0.01745606460491325,-210.09244851067083,-0.09217467589315965,-240.73082739500694,0.08834116801547369,0.5165185846414899,0.6855030549448811,-6.898025848162709e-19,-0.0013445500233384197,-0.20089943902412694,-0.0003055812616386491,-0.09131946066372511,6.942249517492274e-17,-2.2014442304054655e-18,-0.00011637379011590657,-0.001877920457116762,-0.24074538712449267,-0.00036376756716221533,-0.09131916860031834,0.039848083465633,-0.0002666887717670066,0.0,0.0
0.08491090221564462,1.0,1.0999556086558895,-0.00988225614182259,0.999989911007263,-0.004491979929480157,2.1453421167424345e-18,-5.891410233443825e-20,1.9999961578339156,1.0999379990087452,-0.011842317677002825,0.9999879899417577,-0.004491971300003382,0.0019601246278917626,-8.804929320195317e-6,-442.4340708843667,-0.1503563368139465,548.6189100046863,0.30666490361654436,-0.005429896038005643,-0.027149469912602708,-212.36782062800452,-0.14335953430673026,-243.33791236073276,0.13739746634168593,0.8033440353957703,1.066166174005404,-1.0641337113243509e-17,-0.0020911684288498753,-0.23275984845365427,-0.00047527034700892227,-0.10580313346720237,1.147349888706305e-16,-2.260975808279489e-18,-0.00018099653794467315,-0.0029207094444128707,-0.27892317750573464,-0.0005657669637443652,-0.10580252369321262,0.046167787269366746,-0.00041478047085067985,0.0,0.0
